ICU_beds_per_100k,cases_per_100k,day,deceased_per_100k,dow_cos,dow_sin,holiday,lockdown,normal_beds_per_100k,recovered_per_100k,temp_avg,temp_max,temp_min,tests_per_100k
-0.7357051831846357,-0.4912646796430858,0.12593509826739954,-0.5700912811034063,-0.22252093395631434,0.9749279121818236,False,False,-0.7050862892291956,-0.46805530579298216,0.4893744415085745,0.44623889261908956,0.9012220526813536,0.03235583265124857
-0.7357051831846357,-0.478758813515964,0.1294825658242277,-0.5700912811034063,-0.900968867902419,0.43388373911755823,False,False,-0.6539421019963838,-0.49209168290318783,0.5407063215100464,0.68175383102628,0.20921522164053677,0.03893170102007589
-0.7089920783190031,-0.4687541206142666,0.13303003338105585,-0.4762933899441136,-0.9009688679024191,-0.433883739117558,False,False,-0.6219769849758764,-0.46204621151543074,0.39569376050588684,0.38190310456639376,0.7887006167397572,0.08792192036783819
-0.7089920783190031,-0.46222932089576824,0.136577500937884,-0.4762933899441136,-0.2225209339563146,-0.9749279121818236,False,False,-0.6091909381676734,-0.5383154850381988,0.3302456135040093,0.19349115384064142,0.5369339038204358,-0.47365723833000295
-0.6956355258861868,-0.45907566769849406,0.14012496849471218,-0.6638891722626991,0.6234898018587334,-0.7818314824680299,False,False,-0.5868153562533183,-0.5572672439135533,0.12748468749819275,0.19464000719872543,0.5439664935667854,-0.6406842948982134
-0.655565868587738,-0.45099216582502116,0.14367243605154031,-0.5700912811034063,1.0,0.0,False,False,-0.5580467509348617,-0.4366231203411747,0.37259441450522446,0.3359489702430397,0.13888932417703886,0.027095137956186902
-0.5887831064236565,-0.4370363442048998,0.14721990360836848,-0.5700912811034063,0.6234898018587336,0.7818314824680298,False,False,-0.5580467509348617,-0.40426645884666695,0.5766386375110778,0.6932423646071187,0.351273534516802,0.31347420541861054
-0.5220003442595749,-0.4266691624299524,0.15076737116519665,-0.6638891722626991,-0.22252093395631434,0.9749279121818236,False,False,-0.5324746573184558,-0.40796436301746786,0.46242520450780084,0.6369485500610096,0.5186491704799263,0.25527777035449
-0.4552175820954933,-0.4166644695282551,0.15431483872202478,-0.3824954987848208,-0.900968867902419,0.43388373911755823,False,False,-0.5388676807225573,-0.4283028359568727,0.45857531350769115,0.6472882302837643,0.14592191392338874,0.1533518106376688
-0.41514792479704443,-0.4037961145278834,0.15786230627885295,-0.6638891722626991,-0.9009688679024191,-0.433883739117558,False,False,-0.4909200051917962,-0.4047286968680171,0.4970742235087952,0.7104751649783764,0.3484604986182621,0.30262402261004595
-0.41514792479704443,-0.40118619464048405,0.16140977383568111,-0.4762933899441136,-0.2225209339563146,-0.9749279121818236,False,False,-0.46215139987333964,-0.46944201985703243,0.5381397275099729,0.7817040731795756,0.2654759396113347,-0.3704161049394162
-0.42850447722986074,-0.3968725770488101,0.16495724139250925,-0.6638891722626991,0.6234898018587334,-0.7818314824680299,False,False,-0.39502465413027416,-0.5295329626325468,0.5689388555108567,0.8724634884682,0.29923237039381356,-0.4628070555214381
-0.3483651626329629,-0.38219177768218887,0.16850470894933742,-0.5700912811034063,1.0,0.0,False,False,-0.39502465413027416,-0.36405175098920745,0.5419896185100839,0.8391467410837683,0.27250852935768455,0.3650947721139042
-0.308295505334514,-0.3609499297097444,0.17205217650616558,-0.4762933899441136,0.6234898018587336,0.7818314824680298,False,False,-0.359863025407716,-0.34926013430600394,0.5496894005103046,0.8081277004155043,0.2471912062708252,0.764249982101714
-0.20144308587198356,-0.34253549494864916,0.17559964406299372,-0.3824954987848208,-0.22252093395631434,0.9749279121818236,False,False,-0.3406839551954116,-0.34741118222060346,0.48295795650839035,0.7759598063891562,0.2500042421693653,0.6863259419311116
-0.17472998100635084,-0.32604225121577834,0.17914711161982189,-0.5700912811034063,-0.900968867902419,0.43388373911755823,False,False,-0.26396767434619395,-0.3335440415801002,0.4200764035065862,0.8058299936993366,0.009489672844203354,0.7731274043996306
-0.20144308587198356,-0.3061778609616835,0.18269457917665005,-0.2886976076255281,-0.9009688679024191,-0.433883739117558,False,False,-0.2288060456236359,-0.3349307556441505,0.5419896185100834,0.9276084496562251,0.1445153959741188,0.8727518101873624
-0.17472998100635084,-0.2959194258487111,0.1862420467334782,-0.3824954987848208,-0.2225209339563146,-0.9749279121818236,False,False,-0.2479851158359403,-0.4551126411951791,0.6228373295124026,0.9804557041280826,0.2457846883215555,-0.037348372058319514
-0.10794721884226935,-0.29080833273588746,0.18978951429030635,-0.6638891722626991,0.6234898018587334,-0.7818314824680299,False,False,-0.20643046370928075,-0.5170525360560938,0.71651801051509,1.0631731459101201,0.4314450576251893,-0.3878421561168082
-0.094590666409453,-0.2598880318476704,0.19333698184713452,-0.5700912811034063,1.0,0.0,False,False,-0.14569674137031674,-0.3344685176228004,0.7870993455171149,1.1378486141855704,0.5158361345813864,0.9309482452514827
-0.027807904245371624,-0.23839244166395102,0.19688444940396266,-0.3824954987848208,0.6234898018587336,0.7818314824680298,False,False,-0.09455255413750491,-0.22907824875497534,0.8807800265198024,1.2515850966358724,0.6072598012839326,1.2857163437497094
-0.027807904245371624,-0.21450442491678218,0.20043191696079082,-0.1011018253069426,-0.22252093395631434,0.9749279121818236,False,False,-0.049801390308794574,-0.2776132409967369,1.1181899715266135,1.3136231779724008,0.5664707807551049,1.272564607012055
0.0656879627843427,-0.1951475190852371,0.203979384517619,-0.007303934147649874,-0.900968867902419,0.43388373911755823,False,False,-0.09135604243545423,-0.303498570192343,0.9975600535231525,0.8460398612322717,1.1951843040787735,1.2156833456216998
0.14582727738124043,-0.1766605865494919,0.20752685207444713,-0.1011018253069426,-0.9009688679024191,-0.433883739117558,False,False,-0.08815953073340342,-0.24063419928872806,0.48809114450853747,0.2911436892777693,1.034841257861999,1.1239499818765606
0.1992534871125056,-0.16843208912671903,0.2110743196312753,-0.4762933899441136,-0.2225209339563146,-0.9749279121818236,False,False,-0.06258743711699756,-0.438009834405225,0.37516100850529777,0.42900609224783187,0.6691465910518113,-0.08469462431387519
0.27939280170940345,-0.1664021514365195,0.21462178718810346,-0.2886976076255281,0.6234898018587334,-0.7818314824680299,False,False,-0.08176650732930192,-0.4763755901772841,0.4252095915067336,0.3026322228586076,0.3681517499080413,-0.37173127861318167
0.3328190114406686,-0.15092387654874842,0.2181692547449316,-0.19489971646623538,1.0,0.0,False,False,-0.08176650732930192,-0.177307590363763,0.013271254494916247,-0.20171440134020463,0.47504711405255745,0.9510046437764057
