date,state,population,cases,recovered,deceased,tests,normal_beds,ICU_beds,day,dow
2021-08-09,Steiermark,1247077.0,80671.0,77569.0,2452.0,9678241.0,10.0,8.0,531,Monday
2021-08-09,Wien,1920949.0,142381.0,135618.0,2756.0,15367560.0,39.0,16.0,531,Monday
2021-08-10,Niederösterreich,1690879.0,109628.0,106364.0,2294.0,13638914.0,22.0,4.0,532,Tuesday
2021-08-10,Oberösterreich,1495608.0,118427.0,115104.0,2020.0,11127656.0,23.0,4.0,532,Tuesday
2021-08-10,Steiermark,1247077.0,80759.0,77623.0,2453.0,9731220.0,15.0,9.0,532,Tuesday
2021-08-10,Wien,1920949.0,142621.0,135737.0,2756.0,15430120.0,35.0,16.0,532,Tuesday
2021-08-11,Niederösterreich,1690879.0,109735.0,106422.0,2294.0,13651107.0,24.0,4.0,533,Wednesday
2021-08-11,Oberösterreich,1495608.0,118580.0,115196.0,2020.0,11188620.0,20.0,5.0,533,Wednesday
2021-08-11,Steiermark,1247077.0,80853.0,77683.0,2453.0,9789618.0,14.0,7.0,533,Wednesday
2021-08-11,Wien,1920949.0,142880.0,135858.0,2756.0,15497838.0,38.0,17.0,533,Wednesday
2021-08-12,Niederösterreich,1690879.0,109877.0,106495.0,2294.0,13714222.0,26.0,4.0,534,Thursday
2021-08-12,Oberösterreich,1495608.0,118764.0,115285.0,2021.0,11253459.0,15.0,5.0,534,Thursday
2021-08-12,Steiermark,1247077.0,80959.0,77734.0,2454.0,9840551.0,16.0,7.0,534,Thursday
2021-08-12,Wien,1920949.0,143113.0,135968.0,2756.0,15555771.0,42.0,20.0,534,Thursday
2021-08-13,Niederösterreich,1690879.0,110028.0,106561.0,2295.0,13751787.0,29.0,3.0,535,Friday
2021-08-13,Oberösterreich,1495608.0,118927.0,115363.0,2021.0,11314138.0,14.0,6.0,535,Friday
2021-08-13,Steiermark,1247077.0,81087.0,77789.0,2455.0,9892971.0,17.0,7.0,535,Friday
2021-08-13,Wien,1920949.0,143369.0,136061.0,2756.0,15615562.0,46.0,19.0,535,Friday
2021-08-14,Niederösterreich,1690879.0,110147.0,106620.0,2298.0,13834722.0,33.0,5.0,536,Saturday
2021-08-14,Oberösterreich,1495608.0,119071.0,115432.0,2022.0,11390158.0,24.0,5.0,536,Saturday
2021-08-14,Steiermark,1247077.0,81189.0,77839.0,2455.0,9919930.0,19.0,8.0,536,Saturday
2021-08-14,Wien,1920949.0,143618.0,136170.0,2757.0,15674778.0,46.0,19.0,536,Saturday
2021-08-15,Niederösterreich,1690879.0,110283.0,106666.0,2299.0,13904982.0,35.0,5.0,537,Sunday
2021-08-15,Oberösterreich,1495608.0,119196.0,115505.0,2022.0,11472878.0,26.0,5.0,537,Sunday
2021-08-15,Steiermark,1247077.0,81281.0,77891.0,2455.0,10022024.0,22.0,9.0,537,Sunday
2021-08-15,Wien,1920949.0,143864.0,136272.0,2757.0,15732499.0,51.0,23.0,537,Sunday
2021-08-16,Niederösterreich,1690879.0,110428.0,106723.0,2299.0,13967558.0,36.0,5.0,538,Monday
2021-08-16,Oberösterreich,1495608.0,119326.0,115585.0,2022.0,11546843.0,32.0,6.0,538,Monday
2021-08-16,Steiermark,1247077.0,81383.0,77947.0,2455.0,10065896.0,24.0,9.0,538,Monday
2021-08-16,Wien,1920949.0,144128.0,136368.0,2757.0,15778635.0,54.0,25.0,538,Monday
2021-08-17,Niederösterreich,1690879.0,110608.0,106783.0,2299.0,14017921.0,38.0,6.0,539,Tuesday
2021-08-17,Oberösterreich,1495608.0,119580.0,115674.0,2022.0,11595901.0,32.0,7.0,539,Tuesday
2021-08-17,Steiermark,1247077.0,81524.0,78006.0,2455.0,10120285.0,24.0,9.0,539,Tuesday
2021-08-17,Wien,1920949.0,144403.0,136504.0,2757.0,15840185.0,67.0,20.0,539,Tuesday
2021-08-18,Niederösterreich,1690879.0,110745.0,106862.0,2299.0,14065720.0,45.0,6.0,540,Wednesday
2021-08-18,Oberösterreich,1495608.0,119881.0,115797.0,2022.0,11651463.0,32.0,7.0,540,Wednesday
2021-08-18,Steiermark,1247077.0,81644.0,78058.0,2455.0,10150988.0,25.0,10.0,540,Wednesday
2021-08-18,Wien,1920949.0,144814.0,136668.0,2758.0,15902874.0,68.0,21.0,540,Wednesday
2021-08-19,Niederösterreich,1690879.0,110992.0,106926.0,2299.0,14113145.0,40.0,9.0,541,Thursday
2021-08-19,Oberösterreich,1495608.0,120174.0,115889.0,2022.0,11703674.0,42.0,6.0,541,Thursday
2021-08-19,Steiermark,1247077.0,81815.0,78124.0,2455.0,10218867.0,25.0,11.0,541,Thursday
2021-08-19,Wien,1920949.0,145134.0,136824.0,2760.0,15962352.0,60.0,21.0,541,Thursday
2021-08-20,Niederösterreich,1690879.0,111155.0,107037.0,2300.0,14165204.0,41.0,10.0,542,Friday
2021-08-20,Oberösterreich,1495608.0,120483.0,116021.0,2022.0,11763943.0,42.0,8.0,542,Friday
2021-08-20,Steiermark,1247077.0,81973.0,78207.0,2455.0,10266082.0,33.0,11.0,542,Friday
2021-08-20,Wien,1920949.0,145467.0,136987.0,2760.0,16009055.0,67.0,22.0,542,Friday
2021-08-21,Niederösterreich,1690879.0,111325.0,107110.0,2300.0,14229083.0,42.0,11.0,543,Saturday
2021-08-21,Oberösterreich,1495608.0,120642.0,116151.0,2022.0,11836158.0,48.0,10.0,543,Saturday
2021-08-21,Steiermark,1247077.0,82087.0,78294.0,2456.0,10322177.0,27.0,11.0,543,Saturday
2021-08-21,Wien,1920949.0,145845.0,137100.0,2761.0,16092764.0,76.0,22.0,543,Saturday
2021-08-22,Niederösterreich,1690879.0,111456.0,107222.0,2300.0,14300736.0,44.0,14.0,544,Sunday
2021-08-22,Oberösterreich,1495608.0,120824.0,116252.0,2022.0,11915126.0,52.0,14.0,544,Sunday
2021-08-22,Steiermark,1247077.0,82224.0,78396.0,2457.0,10392712.0,25.0,11.0,544,Sunday
2021-08-22,Wien,1920949.0,146181.0,137201.0,2762.0,16123745.0,83.0,18.0,544,Sunday
2021-08-23,Niederösterreich,1690879.0,111662.0,107314.0,2301.0,14356398.0,45.0,14.0,545,Monday
2021-08-23,Oberösterreich,1495608.0,121029.0,116401.0,2023.0,11977725.0,61.0,13.0,545,Monday
2021-08-23,Steiermark,1247077.0,82313.0,78490.0,2457.0,10435287.0,27.0,10.0,545,Monday
2021-08-23,Wien,1920949.0,146496.0,137298.0,2764.0,16194692.0,91.0,20.0,545,Monday
2021-08-24,Niederösterreich,1690879.0,111878.0,107459.0,2301.0,14404229.0,55.0,15.0,546,Tuesday
2021-08-24,Oberösterreich,1495608.0,121405.0,116592.0,2023.0,12026117.0,58.0,15.0,546,Tuesday
2021-08-24,Steiermark,1247077.0,82482.0,78595.0,2457.0,10485451.0,32.0,11.0,546,Tuesday
2021-08-24,Wien,1920949.0,146968.0,137473.0,2764.0,16251445.0,90.0,26.0,546,Tuesday
2021-08-25,Niederösterreich,1690879.0,112066.0,107586.0,2303.0,14445035.0,54.0,14.0,547,Wednesday
2021-08-25,Oberösterreich,1495608.0,121739.0,116759.0,2024.0,12079011.0,64.0,17.0,547,Wednesday
2021-08-25,Steiermark,1247077.0,82644.0,78711.0,2457.0,10538602.0,35.0,13.0,547,Wednesday
2021-08-25,Wien,1920949.0,147367.0,137617.0,2764.0,16319694.0,101.0,25.0,547,Wednesday
2021-08-26,Niederösterreich,1690879.0,112219.0,107724.0,2304.0,14499652.0,50.0,15.0,548,Thursday
2021-08-26,Oberösterreich,1495608.0,122081.0,116923.0,2025.0,12138214.0,65.0,16.0,548,Thursday
2021-08-26,Steiermark,1247077.0,82809.0,78828.0,2457.0,10579866.0,35.0,14.0,548,Thursday
2021-08-26,Wien,1920949.0,147766.0,137763.0,2764.0,16383636.0,89.0,31.0,548,Thursday
2021-08-27,Niederösterreich,1690879.0,112471.0,107891.0,2304.0,14548224.0,50.0,18.0,549,Friday
2021-08-27,Oberösterreich,1495608.0,122397.0,117112.0,2027.0,12188246.0,65.0,21.0,549,Friday
2021-08-27,Steiermark,1247077.0,82951.0,78967.0,2458.0,10621052.0,38.0,14.0,549,Friday
2021-08-27,Wien,1920949.0,148094.0,137923.0,2765.0,16443577.0,89.0,33.0,549,Friday
2021-08-28,Niederösterreich,1690879.0,112637.0,108093.0,2306.0,14590193.0,54.0,21.0,550,Saturday
2021-08-28,Oberösterreich,1495608.0,122661.0,117324.0,2028.0,12256025.0,57.0,23.0,550,Saturday
2021-08-28,Steiermark,1247077.0,83100.0,79095.0,2461.0,10680986.0,38.0,13.0,550,Saturday
2021-08-28,Wien,1920949.0,148519.0,138060.0,2766.0,16512041.0,87.0,34.0,550,Saturday
2021-08-29,Niederösterreich,1690879.0,112776.0,108228.0,2306.0,14676731.0,57.0,23.0,551,Sunday
2021-08-29,Oberösterreich,1495608.0,122905.0,117495.0,2029.0,12329559.0,60.0,23.0,551,Sunday
2021-08-29,Steiermark,1247077.0,83181.0,79202.0,2462.0,10736277.0,42.0,13.0,551,Sunday
2021-08-29,Wien,1920949.0,148918.0,138201.0,2766.0,16560946.0,89.0,33.0,551,Sunday
2021-08-30,Niederösterreich,1690879.0,112988.0,108375.0,2307.0,14729499.0,59.0,24.0,552,Monday
2021-08-30,Oberösterreich,1495608.0,123179.0,117673.0,2029.0,12388346.0,63.0,26.0,552,Monday
2021-08-30,Steiermark,1247077.0,83296.0,79275.0,2462.0,10771540.0,49.0,16.0,552,Monday
2021-08-30,Wien,1920949.0,149224.0,138333.0,2767.0,16598253.0,86.0,41.0,552,Monday
2021-08-31,Niederösterreich,1690879.0,113277.0,108530.0,2307.0,14777235.0,68.0,24.0,553,Tuesday
2021-08-31,Oberösterreich,1495608.0,123533.0,117944.0,2029.0,12437817.0,63.0,26.0,553,Tuesday
2021-08-31,Steiermark,1247077.0,83449.0,79414.0,2463.0,10816555.0,52.0,17.0,553,Tuesday
2021-08-31,Wien,1920949.0,149871.0,138579.0,2769.0,16662168.0,106.0,44.0,553,Tuesday
2021-09-01,Niederösterreich,1690879.0,113510.0,108647.0,2310.0,14818665.0,74.0,28.0,554,Wednesday
2021-09-01,Oberösterreich,1495608.0,123766.0,118178.0,2030.0,12490663.0,70.0,26.0,554,Wednesday
2021-09-01,Steiermark,1247077.0,83640.0,79582.0,2463.0,10867138.0,55.0,14.0,554,Wednesday
2021-09-01,Wien,1920949.0,150335.0,138844.0,2769.0,16740110.0,108.0,47.0,554,Wednesday
2021-09-02,Niederösterreich,1690879.0,113743.0,108810.0,2312.0,14872582.0,59.0,28.0,555,Thursday
2021-09-02,Oberösterreich,1495608.0,124159.0,118436.0,2030.0,12549881.0,73.0,25.0,555,Thursday
2021-09-02,Steiermark,1247077.0,83793.0,79721.0,2464.0,10908389.0,55.0,15.0,555,Thursday
2021-09-02,Wien,1920949.0,150751.0,139085.0,2773.0,16813682.0,111.0,50.0,555,Thursday
2021-09-03,Niederösterreich,1690879.0,114026.0,108995.0,2312.0,14919964.0,55.0,27.0,556,Friday
2021-09-03,Oberösterreich,1495608.0,124647.0,118744.0,2031.0,12603638.0,68.0,28.0,556,Friday
2021-09-03,Steiermark,1247077.0,83967.0,79845.0,2464.0,10948991.0,60.0,15.0,556,Friday
2021-09-03,Wien,1920949.0,151247.0,139332.0,2775.0,16881522.0,113.0,54.0,556,Friday
2021-09-04,Niederösterreich,1690879.0,114243.0,109203.0,2313.0,14963543.0,58.0,27.0,557,Saturday
2021-09-04,Oberösterreich,1495608.0,124946.0,118983.0,2033.0,12676299.0,71.0,27.0,557,Saturday
2021-09-04,Steiermark,1247077.0,84163.0,79999.0,2466.0,11010278.0,54.0,16.0,557,Saturday
2021-09-04,Wien,1920949.0,151730.0,139592.0,2778.0,16956910.0,118.0,55.0,557,Saturday
2021-09-05,Niederösterreich,1690879.0,114442.0,109397.0,2315.0,15032471.0,54.0,29.0,558,Sunday
2021-09-05,Oberösterreich,1495608.0,125292.0,119282.0,2035.0,12755775.0,73.0,27.0,558,Sunday
2021-09-05,Steiermark,1247077.0,84262.0,80100.0,2466.0,11070337.0,58.0,16.0,558,Sunday
2021-09-05,Wien,1920949.0,152187.0,139836.0,2783.0,17052586.0,119.0,55.0,558,Sunday
2021-09-06,Niederösterreich,1690879.0,114765.0,109547.0,2315.0,15097093.0,57.0,29.0,559,Monday
2021-09-06,Oberösterreich,1495608.0,125660.0,119527.0,2035.0,12830369.0,83.0,28.0,559,Monday
2021-09-06,Steiermark,1247077.0,84417.0,80240.0,2467.0,11112595.0,61.0,16.0,559,Monday
2021-09-06,Wien,1920949.0,152685.0,140108.0,2786.0,17150535.0,113.0,66.0,559,Monday
2021-09-07,Niederösterreich,1690879.0,115155.0,109737.0,2316.0,15150101.0,66.0,31.0,560,Tuesday
2021-09-07,Oberösterreich,1495608.0,126156.0,119822.0,2036.0,12883992.0,76.0,30.0,560,Tuesday
2021-09-07,Steiermark,1247077.0,84609.0,80335.0,2468.0,11182508.0,68.0,16.0,560,Tuesday
2021-09-07,Wien,1920949.0,153392.0,140383.0,2787.0,17248954.0,138.0,64.0,560,Tuesday
2021-09-08,Niederösterreich,1690879.0,115618.0,109895.0,2317.0,15198301.0,59.0,32.0,561,Wednesday
2021-09-08,Oberösterreich,1495608.0,126557.0,120119.0,2038.0,12936963.0,95.0,32.0,561,Wednesday
2021-09-08,Steiermark,1247077.0,84829.0,80509.0,2468.0,11217622.0,71.0,25.0,561,Wednesday
2021-09-08,Wien,1920949.0,154014.0,140789.0,2790.0,17367605.0,134.0,67.0,561,Wednesday
2021-09-09,Niederösterreich,1690879.0,115990.0,110109.0,2321.0,15238118.0,57.0,35.0,562,Thursday
2021-09-09,Oberösterreich,1495608.0,127016.0,120402.0,2039.0,13001691.0,92.0,27.0,562,Thursday
2021-09-09,Steiermark,1247077.0,85034.0,80660.0,2468.0,11265180.0,64.0,22.0,562,Thursday
2021-09-09,Wien,1920949.0,154805.0,141115.0,2793.0,17506168.0,146.0,68.0,562,Thursday
2021-09-10,Niederösterreich,1690879.0,116420.0,110327.0,2322.0,15285816.0,64.0,32.0,563,Friday
2021-09-10,Oberösterreich,1495608.0,127457.0,120688.0,2042.0,13061523.0,93.0,30.0,563,Friday
2021-09-10,Steiermark,1247077.0,85268.0,80826.0,2472.0,11304991.0,65.0,21.0,563,Friday
2021-09-10,Wien,1920949.0,155386.0,141455.0,2793.0,17625888.0,146.0,67.0,563,Friday
2021-09-11,Niederösterreich,1690879.0,116769.0,110554.0,2323.0,15342012.0,64.0,32.0,564,Saturday
2021-09-11,Oberösterreich,1495608.0,127850.0,121015.0,2044.0,13138276.0,96.0,28.0,564,Saturday
2021-09-11,Steiermark,1247077.0,85456.0,80996.0,2474.0,11358663.0,59.0,16.0,564,Saturday
2021-09-11,Wien,1920949.0,155869.0,141833.0,2793.0,17723160.0,161.0,64.0,564,Saturday
2021-09-12,Niederösterreich,1690879.0,117025.0,110762.0,2325.0,15407640.0,70.0,35.0,565,Sunday
2021-09-12,Oberösterreich,1495608.0,128144.0,121312.0,2044.0,13221225.0,108.0,30.0,565,Sunday
2021-09-12,Steiermark,1247077.0,85588.0,81111.0,2475.0,11426338.0,59.0,16.0,565,Sunday
2021-09-12,Wien,1920949.0,156280.0,142170.0,2793.0,17803827.0,160.0,68.0,565,Sunday
2021-09-13,Niederösterreich,1690879.0,117318.0,111021.0,2327.0,15460967.0,78.0,34.0,566,Monday
2021-09-13,Oberösterreich,1495608.0,128512.0,121648.0,2044.0,13302164.0,117.0,30.0,566,Monday
2021-09-13,Steiermark,1247077.0,85775.0,81251.0,2477.0,11471183.0,65.0,18.0,566,Monday
2021-09-13,Wien,1920949.0,156746.0,142466.0,2795.0,17872699.0,166.0,72.0,566,Monday
2021-09-14,Niederösterreich,1690879.0,117651.0,111245.0,2331.0,15509008.0,78.0,37.0,567,Tuesday
2021-09-14,Oberösterreich,1495608.0,129023.0,121984.0,2045.0,13372107.0,127.0,32.0,567,Tuesday
2021-09-14,Steiermark,1247077.0,86015.0,81420.0,2479.0,11510049.0,61.0,18.0,567,Tuesday
2021-09-14,Wien,1920949.0,157704.0,142940.0,2797.0,18017091.0,191.0,78.0,567,Tuesday
2021-09-15,Niederösterreich,1690879.0,118174.0,111462.0,2334.0,15553618.0,82.0,35.0,568,Wednesday
2021-09-15,Oberösterreich,1495608.0,129457.0,122316.0,2046.0,13423100.0,126.0,34.0,568,Wednesday
2021-09-15,Steiermark,1247077.0,86221.0,81544.0,2480.0,11574038.0,54.0,17.0,568,Wednesday
2021-09-15,Wien,1920949.0,158303.0,143345.0,2799.0,18146551.0,210.0,75.0,568,Wednesday
2021-09-16,Niederösterreich,1690879.0,118536.0,111744.0,2336.0,15598225.0,83.0,38.0,569,Thursday
2021-09-16,Oberösterreich,1495608.0,129982.0,122686.0,2048.0,13481486.0,136.0,34.0,569,Thursday
2021-09-16,Steiermark,1247077.0,86465.0,81745.0,2481.0,11610283.0,55.0,17.0,569,Thursday
2021-09-16,Wien,1920949.0,158982.0,143732.0,2802.0,18295685.0,204.0,77.0,569,Thursday
2021-09-17,Niederösterreich,1690879.0,118869.0,112072.0,2339.0,15625235.0,80.0,39.0,570,Friday
2021-09-17,Oberösterreich,1495608.0,130516.0,123069.0,2050.0,13530231.0,143.0,36.0,570,Friday
2021-09-17,Steiermark,1247077.0,86697.0,81911.0,2481.0,11646807.0,55.0,21.0,570,Friday
2021-09-17,Wien,1920949.0,159471.0,144055.0,2804.0,18418311.0,221.0,77.0,570,Friday
2021-09-18,Niederösterreich,1690879.0,119129.0,112364.0,2339.0,15686855.0,83.0,38.0,571,Saturday
2021-09-18,Oberösterreich,1495608.0,130797.0,123459.0,2051.0,13589794.0,138.0,37.0,571,Saturday
2021-09-18,Steiermark,1247077.0,86897.0,82089.0,2481.0,11694848.0,63.0,21.0,571,Saturday
2021-09-18,Wien,1920949.0,159869.0,144464.0,2808.0,18539101.0,222.0,83.0,571,Saturday
2021-09-19,Niederösterreich,1690879.0,119379.0,112704.0,2343.0,15751164.0,77.0,36.0,572,Sunday
2021-09-19,Oberösterreich,1495608.0,131044.0,123830.0,2057.0,13684123.0,140.0,40.0,572,Sunday
2021-09-19,Steiermark,1247077.0,87041.0,82251.0,2482.0,11753219.0,67.0,21.0,572,Sunday
2021-09-19,Wien,1920949.0,160324.0,144855.0,2815.0,18623646.0,210.0,85.0,572,Sunday
2021-09-20,Niederösterreich,1690879.0,119663.0,113020.0,2343.0,15803736.0,77.0,37.0,573,Monday
2021-09-20,Oberösterreich,1495608.0,131332.0,124272.0,2059.0,13757744.0,141.0,37.0,573,Monday
2021-09-20,Steiermark,1247077.0,87140.0,82445.0,2485.0,11787037.0,76.0,22.0,573,Monday
2021-09-20,Wien,1920949.0,160702.0,145172.0,2818.0,18687051.0,201.0,88.0,573,Monday
2021-09-21,Niederösterreich,1690879.0,119920.0,113434.0,2343.0,15846419.0,90.0,34.0,574,Tuesday
2021-09-21,Oberösterreich,1495608.0,131864.0,124709.0,2061.0,13811345.0,137.0,39.0,574,Tuesday
2021-09-21,Steiermark,1247077.0,87329.0,82663.0,2485.0,11825291.0,65.0,21.0,574,Tuesday
2021-09-21,Wien,1920949.0,161359.0,145831.0,2822.0,18751286.0,214.0,86.0,574,Tuesday
2021-09-22,Niederösterreich,1690879.0,120288.0,113771.0,2343.0,15890440.0,93.0,33.0,575,Wednesday
2021-09-22,Oberösterreich,1495608.0,132237.0,125106.0,2062.0,13859689.0,128.0,41.0,575,Wednesday
2021-09-22,Steiermark,1247077.0,87518.0,82881.0,2485.0,11900088.0,60.0,21.0,575,Wednesday
2021-09-22,Wien,1920949.0,161816.0,146279.0,2827.0,18980544.0,216.0,87.0,575,Wednesday
2021-09-23,Niederösterreich,1690879.0,120561.0,114062.0,2344.0,15930817.0,95.0,31.0,576,Thursday
2021-09-23,Oberösterreich,1495608.0,132652.0,125579.0,2062.0,13918895.0,137.0,41.0,576,Thursday
2021-09-23,Steiermark,1247077.0,87703.0,83115.0,2485.0,11936660.0,55.0,21.0,576,Thursday
2021-09-23,Wien,1920949.0,162357.0,146712.0,2832.0,19140051.0,214.0,90.0,576,Thursday
2021-09-24,Niederösterreich,1690879.0,120880.0,114490.0,2346.0,15974469.0,98.0,33.0,577,Friday
2021-09-24,Oberösterreich,1495608.0,133147.0,125980.0,2062.0,13969796.0,134.0,43.0,577,Friday
2021-09-24,Steiermark,1247077.0,87911.0,83315.0,2485.0,11972366.0,59.0,23.0,577,Friday
2021-09-24,Wien,1920949.0,162742.0,147195.0,2837.0,19262797.0,217.0,89.0,577,Friday
2021-09-25,Niederösterreich,1690879.0,121087.0,114837.0,2351.0,16023008.0,91.0,32.0,578,Saturday
2021-09-25,Oberösterreich,1495608.0,133504.0,126368.0,2064.0,14031301.0,132.0,45.0,578,Saturday
2021-09-25,Steiermark,1247077.0,88082.0,83539.0,2486.0,12023418.0,53.0,22.0,578,Saturday
2021-09-25,Wien,1920949.0,163119.0,147680.0,2841.0,19368100.0,218.0,91.0,578,Saturday
2021-09-26,Niederösterreich,1690879.0,121332.0,115164.0,2352.0,16083856.0,85.0,34.0,579,Sunday
2021-09-26,Oberösterreich,1495608.0,133834.0,126819.0,2066.0,14108087.0,135.0,43.0,579,Sunday
2021-09-26,Steiermark,1247077.0,88221.0,83700.0,2487.0,12082806.0,64.0,22.0,579,Sunday
2021-09-26,Wien,1920949.0,163498.0,148133.0,2843.0,19450233.0,218.0,91.0,579,Sunday
2021-09-27,Niederösterreich,1690879.0,121572.0,115430.0,2354.0,16139866.0,87.0,34.0,580,Monday
2021-09-27,Oberösterreich,1495608.0,134130.0,127176.0,2067.0,14181581.0,140.0,43.0,580,Monday
2021-09-27,Steiermark,1247077.0,88400.0,83828.0,2487.0,12125933.0,67.0,23.0,580,Monday
2021-09-27,Wien,1920949.0,163887.0,148625.0,2848.0,19516672.0,207.0,100.0,580,Monday
2021-09-28,Niederösterreich,1690879.0,121957.0,115810.0,2359.0,16181333.0,87.0,33.0,581,Tuesday
2021-09-28,Oberösterreich,1495608.0,134747.0,127698.0,2073.0,14236904.0,127.0,44.0,581,Tuesday
2021-09-28,Steiermark,1247077.0,88699.0,84025.0,2489.0,12158956.0,66.0,23.0,581,Tuesday
2021-09-28,Wien,1920949.0,164605.0,149322.0,2851.0,19682253.0,227.0,96.0,581,Tuesday
2021-09-29,Niederösterreich,1690879.0,122244.0,116124.0,2360.0,16223977.0,89.0,32.0,582,Wednesday
2021-09-29,Oberösterreich,1495608.0,135197.0,128156.0,2073.0,14286405.0,127.0,38.0,582,Wednesday
2021-09-29,Steiermark,1247077.0,88947.0,84219.0,2490.0,12233342.0,67.0,23.0,582,Wednesday
2021-09-29,Wien,1920949.0,165048.0,149941.0,2853.0,19812048.0,221.0,88.0,582,Wednesday
2021-09-30,Niederösterreich,1690879.0,122496.0,116435.0,2361.0,16264417.0,92.0,32.0,583,Thursday
2021-09-30,Oberösterreich,1495608.0,135644.0,128633.0,2076.0,14343254.0,123.0,36.0,583,Thursday
2021-09-30,Steiermark,1247077.0,89158.0,84421.0,2491.0,12269782.0,74.0,21.0,583,Thursday
2021-09-30,Wien,1920949.0,165422.0,150704.0,2854.0,19953434.0,209.0,90.0,583,Thursday
2021-10-01,Niederösterreich,1690879.0,122765.0,116744.0,2361.0,16297684.0,91.0,32.0,584,Friday
2021-10-01,Oberösterreich,1495608.0,136103.0,129054.0,2081.0,14391026.0,118.0,36.0,584,Friday
2021-10-01,Steiermark,1247077.0,89432.0,84553.0,2492.0,12305676.0,78.0,21.0,584,Friday
2021-10-01,Wien,1920949.0,165793.0,151265.0,2855.0,20081163.0,203.0,92.0,584,Friday
2021-10-02,Niederösterreich,1690879.0,122990.0,117068.0,2368.0,16347863.0,89.0,30.0,585,Saturday
2021-10-02,Oberösterreich,1495608.0,136480.0,129439.0,2081.0,14448973.0,109.0,39.0,585,Saturday
2021-10-02,Steiermark,1247077.0,89686.0,84763.0,2494.0,12352857.0,79.0,20.0,585,Saturday
2021-10-02,Wien,1920949.0,166149.0,151739.0,2857.0,20081163.0,203.0,92.0,585,Saturday
2021-10-03,Niederösterreich,1690879.0,123195.0,117307.0,2371.0,16400180.0,89.0,33.0,586,Sunday
2021-10-03,Oberösterreich,1495608.0,136832.0,129752.0,2085.0,14517030.0,117.0,40.0,586,Sunday
2021-10-03,Steiermark,1247077.0,89877.0,84973.0,2495.0,12399955.0,82.0,21.0,586,Sunday
2021-10-03,Wien,1920949.0,166474.0,152137.0,2859.0,20261186.0,183.0,88.0,586,Sunday
2021-10-04,Niederösterreich,1690879.0,123381.0,117575.0,2371.0,16449658.0,87.0,29.0,587,Monday
2021-10-04,Oberösterreich,1495608.0,137220.0,130110.0,2087.0,14586432.0,124.0,38.0,587,Monday
2021-10-04,Steiermark,1247077.0,90062.0,85152.0,2497.0,12450394.0,100.0,20.0,587,Monday
2021-10-04,Wien,1920949.0,166828.0,152591.0,2860.0,20329666.0,170.0,89.0,587,Monday
2021-10-05,Niederösterreich,1690879.0,123729.0,117906.0,2374.0,16490147.0,82.0,33.0,588,Tuesday
2021-10-05,Oberösterreich,1495608.0,137848.0,130607.0,2090.0,14640596.0,114.0,40.0,588,Tuesday
2021-10-05,Steiermark,1247077.0,90507.0,85365.0,2499.0,12483984.0,91.0,23.0,588,Tuesday
2021-10-05,Wien,1920949.0,167509.0,153532.0,2865.0,20500300.0,200.0,92.0,588,Tuesday
2021-10-06,Niederösterreich,1690879.0,124133.0,118163.0,2375.0,16522678.0,79.0,33.0,589,Wednesday
2021-10-06,Oberösterreich,1495608.0,138255.0,131052.0,2092.0,14688226.0,116.0,38.0,589,Wednesday
2021-10-06,Steiermark,1247077.0,90774.0,85567.0,2499.0,12561427.0,87.0,24.0,589,Wednesday
2021-10-06,Wien,1920949.0,167945.0,154114.0,2867.0,20624639.0,206.0,84.0,589,Wednesday
2021-10-07,Niederösterreich,1690879.0,124454.0,118454.0,2376.0,16556955.0,83.0,35.0,590,Thursday
2021-10-07,Oberösterreich,1495608.0,138665.0,131509.0,2096.0,14743316.0,113.0,36.0,590,Thursday
2021-10-07,Steiermark,1247077.0,91096.0,85769.0,2501.0,12595975.0,81.0,23.0,590,Thursday
2021-10-07,Wien,1920949.0,168324.0,154768.0,2869.0,20781565.0,191.0,88.0,590,Thursday
2021-10-08,Niederösterreich,1690879.0,124778.0,118802.0,2377.0,16590454.0,86.0,37.0,591,Friday
2021-10-08,Oberösterreich,1495608.0,139147.0,132060.0,2098.0,14788629.0,111.0,35.0,591,Friday
2021-10-08,Steiermark,1247077.0,91327.0,86019.0,2502.0,12631506.0,82.0,24.0,591,Friday
2021-10-08,Wien,1920949.0,168647.0,155244.0,2869.0,20893884.0,191.0,88.0,591,Friday
2021-10-09,Niederösterreich,1690879.0,125045.0,119088.0,2379.0,16631471.0,84.0,35.0,592,Saturday
2021-10-09,Oberösterreich,1495608.0,139504.0,132504.0,2101.0,14843267.0,106.0,35.0,592,Saturday
2021-10-09,Steiermark,1247077.0,91612.0,86346.0,2503.0,12673163.0,82.0,22.0,592,Saturday
2021-10-09,Wien,1920949.0,168964.0,155642.0,2873.0,20982018.0,184.0,87.0,592,Saturday
2021-10-10,Niederösterreich,1690879.0,125275.0,119298.0,2381.0,16686269.0,86.0,35.0,593,Sunday
2021-10-10,Oberösterreich,1495608.0,139806.0,132852.0,2103.0,14907321.0,109.0,33.0,593,Sunday
2021-10-10,Steiermark,1247077.0,91783.0,86563.0,2505.0,12719455.0,84.0,22.0,593,Sunday
2021-10-10,Wien,1920949.0,169226.0,156104.0,2875.0,21056691.0,169.0,92.0,593,Sunday
2021-10-11,Niederösterreich,1690879.0,125626.0,119553.0,2382.0,16737009.0,91.0,35.0,594,Monday
