date,tests,normal_beds,ICU_beds,state
2022-07-02,6633948,42,0,Kärnten
2022-07-02,5333396,30,3,Burgenland
2022-07-02,24571705,122,5,Oberösterreich
2022-07-03,9605891,73,3,Tirol
2022-07-03,66130812,185,21,Wien
2022-07-03,7096687,33,3,Vorarlberg
2022-07-03,21154416,108,7,Steiermark
2022-07-03,190769123,825,51,Alle
2022-07-03,24575520,122,5,Oberösterreich
2022-07-03,5336560,30,3,Burgenland
2022-07-03,10650422,38,0,Salzburg
2022-07-03,39584115,194,9,Niederösterreich
2022-07-03,6634700,42,0,Kärnten
2022-07-04,5339237,29,3,Burgenland
2022-07-04,6635942,37,1,Kärnten
2022-07-04,39589153,205,7,Niederösterreich
2022-07-04,24578812,127,6,Oberösterreich
2022-07-04,10652012,43,0,Salzburg
2022-07-04,21158180,118,7,Steiermark
2022-07-04,9607640,83,2,Tirol
2022-07-04,7097834,49,2,Vorarlberg
2022-07-04,66174532,187,23,Wien
2022-07-04,190833342,878,51,Alle
2022-07-05,190970223,926,56,Alle
2022-07-05,66244356,213,26,Wien
2022-07-05,7099139,39,2,Vorarlberg
2022-07-05,21164595,132,6,Steiermark
2022-07-05,9611842,80,6,Tirol
2022-07-05,24593789,128,5,Oberösterreich
2022-07-05,5341873,26,2,Burgenland
2022-07-05,10661429,42,0,Salzburg
2022-07-05,39612887,228,8,Niederösterreich
2022-07-05,6640313,38,1,Kärnten
2022-07-06,191082248,900,58,Alle
2022-07-06,66306135,196,27,Wien
2022-07-06,7101443,41,2,Vorarlberg
2022-07-06,21184532,131,8,Steiermark
2022-07-06,9615321,81,4,Tirol
2022-07-06,24600352,126,4,Oberösterreich
2022-07-06,39621526,206,7,Niederösterreich
2022-07-06,6642464,46,0,Kärnten
2022-07-06,5346530,29,6,Burgenland
2022-07-06,10663945,44,0,Salzburg
2022-07-07,191164442,961,63,Alle
2022-07-07,66339481,204,27,Wien
2022-07-07,7103562,40,1,Vorarlberg
2022-07-07,9618852,90,5,Tirol
2022-07-07,21192733,134,8,Steiermark
2022-07-07,10666284,44,0,Salzburg
2022-07-07,39633407,226,6,Niederösterreich
2022-07-07,5349942,30,6,Burgenland
2022-07-07,24615100,135,8,Oberösterreich
2022-07-07,6645081,58,2,Kärnten
2022-07-08,5352851,38,6,Burgenland
2022-07-08,6646445,51,4,Kärnten
2022-07-08,39639698,211,6,Niederösterreich
2022-07-08,24621022,128,9,Oberösterreich
2022-07-08,10668678,46,0,Salzburg
2022-07-08,9621798,88,2,Tirol
2022-07-08,7105188,37,1,Vorarlberg
2022-07-08,66406390,195,23,Wien
2022-07-08,191268761,930,57,Alle
2022-07-08,21206691,136,6,Steiermark
2022-07-09,191372091,953,55,Alle
2022-07-09,21213395,136,6,Steiermark
2022-07-09,66475836,212,21,Wien
2022-07-09,7107019,37,1,Vorarlberg
2022-07-09,9624848,88,2,Tirol
2022-07-09,10670428,46,0,Salzburg
2022-07-09,39647416,217,6,Niederösterreich
2022-07-09,6647323,51,4,Kärnten
2022-07-09,5359613,38,6,Burgenland
2022-07-09,24626213,128,9,Oberösterreich
2022-07-10,191428491,960,50,Alle
2022-07-10,66507145,227,15,Wien
2022-07-10,7108114,37,1,Vorarlberg
2022-07-10,9627661,88,2,Tirol
2022-07-10,21219635,136,6,Steiermark
2022-07-10,10672087,46,0,Salzburg
2022-07-10,39652954,209,7,Niederösterreich
2022-07-10,6648076,51,4,Kärnten
2022-07-10,5362971,38,6,Burgenland
2022-07-10,24629848,128,9,Oberösterreich
2022-07-11,9629293,118,3,Tirol
2022-07-11,66550923,237,18,Wien
2022-07-11,7109521,47,0,Vorarlberg
2022-07-11,21223319,146,5,Steiermark
2022-07-11,191492992,1046,57,Alle
2022-07-11,24633883,122,9,Oberösterreich
2022-07-11,5365533,33,9,Burgenland
2022-07-11,10673599,49,0,Salzburg
2022-07-11,39657940,232,9,Niederösterreich
2022-07-11,6648981,62,4,Kärnten
2022-07-12,5368444,36,10,Burgenland
2022-07-12,6651629,63,2,Kärnten
2022-07-12,39666179,264,10,Niederösterreich
2022-07-12,24645247,118,7,Oberösterreich
2022-07-12,10683580,54,0,Salzburg
2022-07-12,21230164,152,7,Steiermark
2022-07-12,9632046,108,2,Tirol
2022-07-12,7112017,45,1,Vorarlberg
2022-07-12,66613096,227,17,Wien
2022-07-12,191602402,1067,56,Alle
2022-07-13,191723708,1085,66,Alle
2022-07-13,66675486,226,18,Wien
2022-07-13,7114027,34,2,Vorarlberg
2022-07-13,9637903,107,3,Tirol
2022-07-13,21252367,161,7,Steiermark
2022-07-13,24652052,125,11,Oberösterreich
2022-07-13,39677515,265,14,Niederösterreich
2022-07-13,6654282,73,2,Kärnten
2022-07-13,5373526,39,9,Burgenland
2022-07-13,10686550,55,0,Salzburg
2022-07-14,191905533,1095,71,Alle
2022-07-14,66719270,224,20,Wien
2022-07-14,7115881,39,2,Vorarlberg
2022-07-14,9641775,111,2,Tirol
2022-07-14,21259968,149,10,Steiermark
2022-07-14,10688978,61,1,Salzburg
2022-07-14,39777639,265,13,Niederösterreich
2022-07-14,6657085,73,3,Kärnten
2022-07-14,5377607,36,10,Burgenland
2022-07-14,24667330,137,10,Oberösterreich
2022-07-15,192060116,1133,78,Alle
2022-07-15,66785398,249,21,Wien
2022-07-15,7117859,38,2,Vorarlberg
2022-07-15,21268592,143,10,Steiermark
2022-07-15,9645151,107,5,Tirol
2022-07-15,24673597,152,11,Oberösterreich
2022-07-15,5381025,40,9,Burgenland
2022-07-15,10691173,66,1,Salzburg
2022-07-15,39838742,263,16,Niederösterreich
2022-07-15,6658579,75,3,Kärnten
2022-07-16,5385054,40,9,Burgenland
2022-07-16,6659413,75,3,Kärnten
2022-07-16,39884068,283,10,Niederösterreich
2022-07-16,24678989,152,11,Oberösterreich
2022-07-16,10693771,66,1,Salzburg
2022-07-16,21275146,143,10,Steiermark
2022-07-16,9648500,107,5,Tirol
2022-07-16,7119678,38,2,Vorarlberg
2022-07-16,66830556,261,24,Wien
2022-07-16,192175175,1165,75,Alle
2022-07-17,192241115,1193,71,Alle
2022-07-17,66870325,274,20,Wien
2022-07-17,7121238,38,2,Vorarlberg
2022-07-17,21281451,143,10,Steiermark
2022-07-17,9651455,107,5,Tirol
2022-07-17,24683122,152,11,Oberösterreich
2022-07-17,5388090,40,9,Burgenland
2022-07-17,10695418,66,1,Salzburg
2022-07-17,39889826,298,10,Niederösterreich
2022-07-17,6660190,75,3,Kärnten
2022-07-18,192298733,1301,76,Alle
2022-07-18,66907087,256,20,Wien
2022-07-18,7122654,51,1,Vorarlberg
2022-07-18,21284285,183,17,Steiermark
2022-07-18,9653609,126,5,Tirol
2022-07-18,24686881,179,9,Oberösterreich
2022-07-18,39895021,309,11,Niederösterreich
2022-07-18,6661424,86,5,Kärnten
2022-07-18,5390688,52,8,Burgenland
2022-07-18,10697084,59,0,Salzburg
2022-07-19,192418803,1399,90,Alle
2022-07-19,66969595,312,23,Wien
2022-07-19,7124714,47,2,Vorarlberg
2022-07-19,9658270,120,7,Tirol
2022-07-19,21290421,180,18,Steiermark
2022-07-19,10715086,63,0,Salzburg
2022-07-19,39904081,342,13,Niederösterreich
2022-07-19,5393358,48,8,Burgenland
2022-07-19,24697987,201,14,Oberösterreich
2022-07-19,6665291,86,5,Kärnten
2022-07-20,5398937,52,7,Burgenland
2022-07-20,6668335,91,4,Kärnten
2022-07-20,39914099,342,14,Niederösterreich
2022-07-20,24704808,196,8,Oberösterreich
2022-07-20,10716500,67,0,Salzburg
2022-07-20,21313183,188,20,Steiermark
2022-07-20,9662033,130,6,Tirol
2022-07-20,7126728,43,1,Vorarlberg
2022-07-20,67028543,319,16,Wien
2022-07-20,192533166,1428,76,Alle
2022-07-21,9665356,139,6,Tirol
2022-07-21,192634445,1390,80,Alle
2022-07-21,67083943,315,17,Wien
2022-07-21,7128622,44,2,Vorarlberg
2022-07-21,21320685,177,18,Steiermark
2022-07-21,24719530,204,8,Oberösterreich
2022-07-21,39924726,303,18,Niederösterreich
2022-07-21,6670359,97,3,Kärnten
2022-07-21,5402547,45,7,Burgenland
2022-07-21,10718677,66,1,Salzburg
2022-07-22,10721235,72,1,Salzburg
2022-07-22,5405836,48,7,Burgenland
2022-07-22,6671499,97,3,Kärnten
2022-07-22,39969762,308,16,Niederösterreich
2022-07-22,24724960,215,10,Oberösterreich
2022-07-22,21327008,172,14,Steiermark
2022-07-22,9668414,125,7,Tirol
2022-07-22,7130332,45,4,Vorarlberg
2022-07-22,67134193,334,18,Wien
2022-07-22,192753239,1416,80,Alle
2022-07-23,9671390,125,7,Tirol
2022-07-23,21333135,172,14,Steiermark
2022-07-23,67182268,348,19,Wien
2022-07-23,7131971,45,4,Vorarlberg
2022-07-23,192833093,1442,80,Alle
2022-07-23,10722975,72,1,Salzburg
2022-07-23,39977620,320,15,Niederösterreich
2022-07-23,5411364,48,7,Burgenland
2022-07-23,24729909,215,10,Oberösterreich
2022-07-23,6672461,97,3,Kärnten
2022-07-24,5414438,48,7,Burgenland
2022-07-24,6673285,97,3,Kärnten
2022-07-24,39983787,314,16,Niederösterreich
2022-07-24,24733921,215,10,Oberösterreich
2022-07-24,10725083,72,1,Salzburg
2022-07-24,9674185,125,7,Tirol
2022-07-24,7132855,45,4,Vorarlberg
2022-07-24,67218613,326,25,Wien
2022-07-24,192895211,1414,87,Alle
2022-07-24,21339044,172,14,Steiermark
2022-07-25,192947042,1548,88,Alle
2022-07-25,21342628,184,13,Steiermark
2022-07-25,67250277,351,23,Wien
2022-07-25,7134043,55,5,Vorarlberg
2022-07-25,9675954,132,6,Tirol
2022-07-25,10726469,66,2,Salzburg
2022-07-25,39988578,335,15,Niederösterreich
2022-07-25,6674704,101,3,Kärnten
2022-07-25,5416819,66,12,Burgenland
2022-07-25,24737570,258,9,Oberösterreich
2022-07-26,193050411,1604,93,Alle
2022-07-26,67308909,364,28,Wien
2022-07-26,7135553,52,5,Vorarlberg
2022-07-26,9679934,127,8,Tirol
2022-07-26,21347987,173,14,Steiermark
2022-07-26,10743852,68,1,Salzburg
2022-07-26,39996701,382,14,Niederösterreich
2022-07-26,6677623,104,2,Kärnten
2022-07-26,5421107,76,9,Burgenland
2022-07-26,24738745,258,12,Oberösterreich
2022-07-27,9682922,132,8,Tirol
2022-07-27,67363271,397,30,Wien
2022-07-27,193162944,1618,101,Alle
2022-07-27,21367225,183,13,Steiermark
2022-07-27,7137075,45,4,Vorarlberg
2022-07-27,24752661,248,11,Oberösterreich
2022-07-27,40008148,371,19,Niederösterreich
2022-07-27,6680843,98,3,Kärnten
2022-07-27,5424891,78,11,Burgenland
2022-07-27,10745908,66,2,Salzburg
2022-07-28,67410998,413,41,Wien
2022-07-28,7138130,43,4,Vorarlberg
2022-07-28,9685549,112,6,Tirol
2022-07-28,21369168,183,11,Steiermark
2022-07-28,193245569,1564,98,Alle
2022-07-28,24767991,237,5,Oberösterreich
2022-07-28,40014472,332,14,Niederösterreich
2022-07-28,6682550,104,2,Kärnten
2022-07-28,5428578,74,12,Burgenland
2022-07-28,10748133,66,3,Salzburg
2022-07-29,193327370,1563,91,Alle
2022-07-29,67455627,436,34,Wien
2022-07-29,7139587,45,4,Vorarlberg
2022-07-29,9687608,113,5,Tirol
2022-07-29,21380122,174,12,Steiermark
2022-07-29,10750134,68,2,Salzburg
2022-07-29,40021893,328,13,Niederösterreich
2022-07-29,6687719,110,3,Kärnten
2022-07-29,5431870,67,12,Burgenland
2022-07-29,24772810,222,6,Oberösterreich
2022-07-30,9689884,113,5,Tirol
2022-07-30,67497217,403,34,Wien
2022-07-30,7140525,45,4,Vorarlberg
2022-07-30,21384960,174,12,Steiermark
2022-07-30,193394168,1504,90,Alle
2022-07-30,24776830,222,6,Oberösterreich
2022-07-30,5435536,67,12,Burgenland
2022-07-30,10751721,68,2,Salzburg
2022-07-30,40028986,302,12,Niederösterreich
2022-07-30,6688509,110,3,Kärnten
2022-07-31,193444031,1465,87,Alle
2022-07-31,67529552,385,31,Wien
2022-07-31,7141254,45,4,Vorarlberg
2022-07-31,21385712,174,12,Steiermark
2022-07-31,9691849,113,5,Tirol
2022-07-31,24779626,222,6,Oberösterreich
2022-07-31,40035500,281,12,Niederösterreich
2022-07-31,6689261,110,3,Kärnten
2022-07-31,5438338,67,12,Burgenland
2022-07-31,10752939,68,2,Salzburg
2022-08-01,193495696,1477,82,Alle
2022-08-01,67560959,408,30,Wien
2022-08-01,7141820,30,3,Vorarlberg
2022-08-01,9693371,107,3,Tirol
2022-08-01,21393094,182,8,Steiermark
2022-08-01,10754300,68,2,Salzburg
2022-08-01,40039754,296,15,Niederösterreich
2022-08-01,6689958,107,5,Kärnten
2022-08-01,5439904,68,9,Burgenland
2022-08-01,24782536,211,7,Oberösterreich
2022-08-02,193598026,1461,86,Alle
2022-08-02,67615728,423,32,Wien
2022-08-02,7142846,29,2,Vorarlberg
2022-08-02,9696314,103,3,Tirol
2022-08-02,21397591,176,9,Steiermark
2022-08-02,10770057,73,2,Salzburg
2022-08-02,40047037,309,18,Niederösterreich
2022-08-02,6693361,107,4,Kärnten
2022-08-02,5443162,62,9,Burgenland
2022-08-02,24791930,179,7,Oberösterreich
2022-08-03,9698384,109,2,Tirol
2022-08-03,67662871,412,35,Wien
2022-08-03,7143899,31,2,Vorarlberg
2022-08-03,21405533,163,8,Steiermark
2022-08-03,193671589,1385,79,Alle
2022-08-03,24796644,173,6,Oberösterreich
2022-08-03,5446623,59,7,Burgenland
2022-08-03,10764312,76,2,Salzburg
2022-08-03,40057375,269,12,Niederösterreich
2022-08-03,6695948,93,5,Kärnten
2022-08-04,5450697,62,9,Burgenland
2022-08-04,6700916,93,4,Kärnten
2022-08-04,40064733,280,17,Niederösterreich
2022-08-04,24809235,165,6,Oberösterreich
2022-08-04,10765890,75,2,Salzburg
2022-08-04,21423402,159,8,Steiermark
2022-08-04,9700638,95,2,Tirol
2022-08-04,7144801,32,1,Vorarlberg
2022-08-04,67705425,477,34,Wien
2022-08-04,193765737,1438,83,Alle
2022-08-05,193830947,1388,73,Alle
2022-08-05,67747707,461,27,Wien
2022-08-05,7145558,33,1,Vorarlberg
2022-08-05,21428595,150,10,Steiermark
2022-08-05,9702548,92,3,Tirol
2022-08-05,24813114,147,5,Oberösterreich
2022-08-05,5453483,70,7,Burgenland
2022-08-05,10767164,70,2,Salzburg
2022-08-05,40071127,281,12,Niederösterreich
2022-08-05,6701651,84,6,Kärnten
2022-08-06,193892338,1358,74,Alle
2022-08-06,67786776,445,27,Wien
2022-08-06,7146215,33,1,Vorarlberg
2022-08-06,21433316,150,10,Steiermark
2022-08-06,9704406,92,3,Tirol
2022-08-06,24816386,147,5,Oberösterreich
2022-08-06,40077996,267,13,Niederösterreich
2022-08-06,6702198,84,6,Kärnten
2022-08-06,5456625,70,7,Burgenland
2022-08-06,10768420,70,2,Salzburg
2022-08-07,193935607,1323,72,Alle
2022-08-07,67813878,413,24,Wien
2022-08-07,7146873,33,1,Vorarlberg
2022-08-07,9706274,92,3,Tirol
2022-08-07,21437786,150,10,Steiermark
2022-08-07,10769423,70,2,Salzburg
2022-08-07,40082345,264,14,Niederösterreich
2022-08-07,5457842,70,7,Burgenland
2022-08-07,24818790,147,5,Oberösterreich
2022-08-07,6702396,84,6,Kärnten
2022-08-08,5460710,63,5,Burgenland
2022-08-08,6703539,91,7,Kärnten
2022-08-08,40085903,271,12,Niederösterreich
2022-08-08,24821600,155,9,Oberösterreich
2022-08-08,21440447,155,13,Steiermark
2022-08-08,9707379,95,3,Tirol
2022-08-08,7147432,34,1,Vorarlberg
2022-08-08,67813878,429,28,Wien
2022-08-08,193951281,1398,81,Alle
2022-08-08,10770393,105,3,Salzburg
2022-08-09,194067808,1306,77,Alle
2022-08-09,9708489,88,4,Tirol
2022-08-09,67887487,373,26,Wien
2022-08-09,7148141,26,1,Vorarlberg
2022-08-09,21453483,158,10,Steiermark
2022-08-09,24828664,133,7,Oberösterreich
2022-08-09,40093351,272,16,Niederösterreich
2022-08-09,6706392,93,7,Kärnten
2022-08-09,5463047,61,4,Burgenland
2022-08-09,10778754,102,2,Salzburg
2022-08-10,194158176,1339,81,Alle
2022-08-10,67933060,456,30,Wien
2022-08-10,7149055,25,1,Vorarlberg
2022-08-10,9712234,81,4,Tirol
2022-08-10,21471878,146,11,Steiermark
2022-08-10,10780094,99,2,Salzburg
2022-08-10,40100776,266,18,Niederösterreich
2022-08-10,6709528,91,7,Kärnten
2022-08-10,5467146,62,2,Burgenland
2022-08-10,24834405,113,6,Oberösterreich
2022-08-11,9713552,84,3,Tirol
2022-08-11,194232379,1294,76,Alle
2022-08-11,67973695,440,27,Wien
2022-08-11,7150058,20,1,Vorarlberg
2022-08-11,21476881,136,10,Steiermark
2022-08-11,10781715,91,2,Salzburg
2022-08-11,24849502,112,5,Oberösterreich
2022-08-11,40106757,261,17,Niederösterreich
2022-08-11,6710491,89,7,Kärnten
2022-08-11,5469728,61,4,Burgenland
2022-08-12,68015353,435,33,Wien
2022-08-12,7151018,22,1,Vorarlberg
2022-08-12,9716103,81,3,Tirol
2022-08-12,21482418,127,11,Steiermark
2022-08-12,194298750,1240,82,Alle
2022-08-12,24853490,99,6,Oberösterreich
2022-08-12,40111965,241,15,Niederösterreich
2022-08-12,6712921,92,6,Kärnten
2022-08-12,5472465,57,4,Burgenland
2022-08-12,10783017,86,3,Salzburg
2022-08-13,194357227,1188,68,Alle
2022-08-13,68053838,393,23,Wien
2022-08-13,7151738,22,1,Vorarlberg
2022-08-13,9717862,81,3,Tirol
2022-08-13,21486967,127,11,Steiermark
2022-08-13,10784129,86,3,Salzburg
2022-08-13,40117431,231,11,Niederösterreich
2022-08-13,6713538,92,6,Kärnten
2022-08-13,5474896,57,4,Burgenland
2022-08-13,24856828,99,6,Oberösterreich
2022-08-14,9719418,81,3,Tirol
2022-08-14,68078931,370,25,Wien
2022-08-14,7152328,22,1,Vorarlberg
2022-08-14,21491452,127,11,Steiermark
2022-08-14,194398621,1165,70,Alle
2022-08-14,24859077,99,6,Oberösterreich
2022-08-14,5477267,57,4,Burgenland
2022-08-14,10785061,86,3,Salzburg
2022-08-14,40121010,231,11,Niederösterreich
2022-08-14,6714077,92,6,Kärnten
2022-08-15,194429903,1160,64,Alle
2022-08-15,68099495,365,19,Wien
2022-08-15,7152818,22,1,Vorarlberg
2022-08-15,21493246,127,11,Steiermark
2022-08-15,9720433,81,3,Tirol
2022-08-15,24861205,99,6,Oberösterreich
2022-08-15,40123680,231,11,Niederösterreich
2022-08-15,6714315,92,6,Kärnten
2022-08-15,5478791,57,4,Burgenland
2022-08-15,10785920,86,3,Salzburg
2022-08-16,194473710,1171,63,Alle
2022-08-16,68128010,341,19,Wien
2022-08-16,7153329,25,0,Vorarlberg
2022-08-16,9721700,88,2,Tirol
2022-08-16,21495175,122,10,Steiermark
2022-08-16,10786916,92,2,Salzburg
2022-08-16,40127984,231,11,Niederösterreich
2022-08-16,6715526,91,6,Kärnten
2022-08-16,5480264,55,5,Burgenland
2022-08-16,24864806,126,8,Oberösterreich
2022-08-17,194573857,1212,69,Alle
2022-08-17,68178379,399,23,Wien
2022-08-17,7154444,19,0,Vorarlberg
2022-08-17,9724392,74,2,Tirol
2022-08-17,21508792,111,9,Steiermark
2022-08-17,10794993,90,2,Salzburg
2022-08-17,40135299,246,13,Niederösterreich
2022-08-17,6718862,96,6,Kärnten
2022-08-17,5484545,50,5,Burgenland
2022-08-17,24874151,127,9,Oberösterreich
2022-08-18,9726506,69,1,Tirol
2022-08-18,68223259,408,23,Wien
2022-08-18,7155419,14,1,Vorarlberg
2022-08-18,21517391,99,6,Steiermark
2022-08-18,194654407,1179,66,Alle
2022-08-18,24885204,121,8,Oberösterreich
2022-08-18,5488606,49,5,Burgenland
2022-08-18,10796587,89,4,Salzburg
2022-08-18,40140211,241,12,Niederösterreich
2022-08-18,6721224,89,6,Kärnten
2022-08-19,5491572,46,5,Burgenland
2022-08-19,6725025,83,6,Kärnten
2022-08-19,40144267,225,9,Niederösterreich
2022-08-19,24888722,111,8,Oberösterreich
2022-08-19,10797897,85,5,Salzburg
2022-08-19,21522572,109,6,Steiermark
2022-08-19,9728204,69,1,Tirol
2022-08-19,7156307,11,2,Vorarlberg
2022-08-19,68262725,410,22,Wien
2022-08-19,194717291,1149,64,Alle
2022-08-20,194771813,1125,67,Alle
2022-08-20,68295069,385,22,Wien
2022-08-20,7157051,11,2,Vorarlberg
2022-08-20,21527554,109,6,Steiermark
2022-08-20,9729961,69,1,Tirol
2022-08-20,24893026,111,8,Oberösterreich
2022-08-20,5496392,46,5,Burgenland
2022-08-20,10799034,85,5,Salzburg
2022-08-20,40148062,226,12,Niederösterreich
2022-08-20,6725664,83,6,Kärnten
2022-08-21,194818332,1095,69,Alle
2022-08-21,68324436,355,24,Wien
2022-08-21,7157609,11,2,Vorarlberg
2022-08-21,21532279,109,6,Steiermark
2022-08-21,9731457,69,1,Tirol
2022-08-21,24895370,111,8,Oberösterreich
2022-08-21,40152186,226,12,Niederösterreich
2022-08-21,6726181,83,6,Kärnten
2022-08-21,5498718,46,5,Burgenland
2022-08-21,10800096,85,5,Salzburg
2022-08-22,194856971,1137,72,Alle
2022-08-22,68349784,366,23,Wien
2022-08-22,7158120,18,2,Vorarlberg
2022-08-22,9732492,69,2,Tirol
2022-08-22,21534576,108,7,Steiermark
2022-08-22,10800980,81,2,Salzburg
2022-08-22,40154935,226,12,Niederösterreich
2022-08-22,5500651,54,7,Burgenland
2022-08-22,24898338,119,10,Oberösterreich
2022-08-22,6727095,96,7,Kärnten
2022-08-23,5503731,49,3,Burgenland
2022-08-23,6729633,98,7,Kärnten
2022-08-23,40160381,214,15,Niederösterreich
2022-08-23,24906836,120,12,Oberösterreich
2022-08-23,10808801,71,2,Salzburg
2022-08-23,9734873,70,3,Tirol
2022-08-23,7159086,15,2,Vorarlberg
2022-08-23,68398000,353,20,Wien
2022-08-23,194940272,1098,72,Alle
2022-08-23,21538931,108,8,Steiermark
2022-08-24,195047308,1039,74,Alle
2022-08-24,21559360,115,7,Steiermark
2022-08-24,68443284,319,22,Wien
2022-08-24,7160020,12,2,Vorarlberg
2022-08-24,9736837,67,1,Tirol
2022-08-24,10810268,72,2,Salzburg
2022-08-24,40166179,201,19,Niederösterreich
2022-08-24,6731531,99,8,Kärnten
2022-08-24,5507033,55,2,Burgenland
2022-08-24,24932796,99,11,Oberösterreich
2022-08-25,195125367,1043,78,Alle
2022-08-25,68483331,342,22,Wien
2022-08-25,7160835,15,2,Vorarlberg
2022-08-25,9738747,61,2,Tirol
2022-08-25,21565181,111,6,Steiermark
2022-08-25,10811497,70,4,Salzburg
2022-08-25,40174347,191,20,Niederösterreich
2022-08-25,6732884,94,8,Kärnten
2022-08-25,5510520,53,3,Burgenland
2022-08-25,24948025,106,11,Oberösterreich
2022-08-26,9740382,65,2,Tirol
2022-08-26,68521657,337,23,Wien
2022-08-26,7161617,14,3,Vorarlberg
2022-08-26,21570819,102,6,Steiermark
2022-08-26,195187188,1005,80,Alle
2022-08-26,24952740,98,10,Oberösterreich
2022-08-26,40178873,179,20,Niederösterreich
2022-08-26,6735050,86,8,Kärnten
2022-08-26,5513239,55,4,Burgenland
2022-08-26,10812811,69,4,Salzburg
2022-08-27,68557784,335,19,Wien
2022-08-27,7162391,14,3,Vorarlberg
2022-08-27,9741999,65,2,Tirol
2022-08-27,21575651,102,6,Steiermark
2022-08-27,195244560,1001,74,Alle
2022-08-27,24956520,98,10,Oberösterreich
2022-08-27,40184297,177,18,Niederösterreich
2022-08-27,6735633,86,8,Kärnten
2022-08-27,5516401,55,4,Burgenland
2022-08-27,10813884,69,4,Salzburg
2022-08-28,195286296,986,72,Alle
2022-08-28,68582489,320,17,Wien
2022-08-28,7162896,14,3,Vorarlberg
2022-08-28,9743501,65,2,Tirol
2022-08-28,21580716,102,6,Steiermark
2022-08-28,10814836,69,4,Salzburg
2022-08-28,40187937,177,18,Niederösterreich
2022-08-28,6736252,86,8,Kärnten
2022-08-28,5518465,55,4,Burgenland
2022-08-28,24959204,98,10,Oberösterreich
2022-08-29,9744583,62,2,Tirol
2022-08-29,68606715,332,17,Wien
2022-08-29,7163489,14,1,Vorarlberg
2022-08-29,21582546,106,9,Steiermark
2022-08-29,195322960,1025,66,Alle
2022-08-29,24962086,115,9,Oberösterreich
2022-08-29,5520219,51,0,Burgenland
2022-08-29,10815691,69,4,Salzburg
2022-08-29,40190517,177,18,Niederösterreich
2022-08-29,6737114,99,6,Kärnten
2022-08-30,195410181,1063,69,Alle
2022-08-30,68655830,352,22,Wien
2022-08-30,7164467,13,2,Vorarlberg
2022-08-30,21587056,104,9,Steiermark
2022-08-30,9747182,60,3,Tirol
2022-08-30,24970528,105,6,Oberösterreich
2022-08-30,40196114,212,16,Niederösterreich
2022-08-30,6740556,103,7,Kärnten
2022-08-30,5524664,46,1,Burgenland
2022-08-30,10823784,68,3,Salzburg
2022-08-31,195496226,1011,62,Alle
2022-08-31,68700674,329,20,Wien
2022-08-31,7165469,7,2,Vorarlberg
2022-08-31,9749103,56,3,Tirol
2022-08-31,21607277,108,6,Steiermark
2022-08-31,10825240,69,2,Salzburg
2022-08-31,40201742,194,14,Niederösterreich
2022-08-31,6742322,99,7,Kärnten
2022-08-31,5528320,43,2,Burgenland
2022-08-31,24976079,106,6,Oberösterreich
2022-09-01,195567915,973,65,Alle
2022-09-01,68740776,315,24,Wien
2022-09-01,7166269,10,2,Vorarlberg
2022-09-01,9750924,60,3,Tirol
2022-09-01,21612604,102,6,Steiermark
2022-09-01,10826520,70,2,Salzburg
2022-09-01,40207375,183,12,Niederösterreich
2022-09-01,6743726,91,9,Kärnten
2022-09-01,5531223,43,2,Burgenland
2022-09-01,24988498,99,5,Oberösterreich
2022-09-02,9752633,58,3,Tirol
2022-09-02,68782493,288,25,Wien
2022-09-02,7167027,12,2,Vorarlberg
2022-09-02,21618278,102,7,Steiermark
2022-09-02,195634872,927,69,Alle
2022-09-02,24992947,100,5,Oberösterreich
2022-09-02,5533576,41,2,Burgenland
2022-09-02,10827745,72,1,Salzburg
2022-09-02,40214618,160,14,Niederösterreich
2022-09-02,6745555,94,10,Kärnten
2022-09-03,5537612,41,2,Burgenland
2022-09-03,6746013,94,10,Kärnten
2022-09-03,40219947,156,13,Niederösterreich
2022-09-03,24996862,100,5,Oberösterreich
2022-09-03,10828628,72,1,Salzburg
2022-09-03,21622768,102,7,Steiermark
2022-09-03,9754010,58,3,Tirol
2022-09-03,7167722,12,2,Vorarlberg
2022-09-03,68818049,279,20,Wien
2022-09-03,195691611,914,63,Alle
2022-09-04,195742096,899,60,Alle
2022-09-04,68852238,264,17,Wien
2022-09-04,7168272,12,2,Vorarlberg
2022-09-04,21627127,102,7,Steiermark
2022-09-04,9755375,58,3,Tirol
2022-09-04,24999448,100,5,Oberösterreich
2022-09-04,5540012,41,2,Burgenland
2022-09-04,10829599,72,1,Salzburg
2022-09-04,40223550,156,13,Niederösterreich
2022-09-04,6746475,94,10,Kärnten
2022-09-05,195832618,900,63,Alle
2022-09-05,68928268,265,18,Wien
2022-09-05,7168784,15,1,Vorarlberg
2022-09-05,21629364,99,8,Steiermark
2022-09-05,9756234,65,2,Tirol
2022-09-05,25002524,106,5,Oberösterreich
2022-09-05,40226903,156,13,Niederösterreich
2022-09-05,6747426,91,13,Kärnten
2022-09-05,5542720,38,2,Burgenland
2022-09-05,10830395,65,1,Salzburg
2022-09-06,195966250,885,54,Alle
2022-09-06,69012510,262,18,Wien
2022-09-06,7169710,11,1,Vorarlberg
2022-09-06,9758592,61,2,Tirol
2022-09-06,21634133,105,8,Steiermark
2022-09-06,10838281,71,0,Salzburg
2022-09-06,40234583,160,7,Niederösterreich
