date,state,population,cases,recovered,dead
2020-04-26,Wien,1920949,2049,1436,133
2020-04-26,Vorarlberg,399237,633,530,17
2020-04-26,Tirol,760105,2788,2387,103
2020-04-26,Salzburg,560710,890,753,30
2020-04-26,Niederösterreich,1690879,2059,1534,88
2020-04-26,Kärnten,562089,301,246,13
2020-04-26,Burgenland,296010,265,180,6
2020-04-26,Oberösterreich,1495608,1719,1355,43
2020-04-27,Österreich,8932664,12147,9368,545
2020-04-27,Wien,1920949,2086,1464,137
2020-04-27,Vorarlberg,399237,634,532,18
2020-04-27,Tirol,760105,2792,2425,104
2020-04-27,Steiermark,1247077,1384,800,106
2020-04-27,Salzburg,560710,890,759,30
2020-04-27,Niederösterreich,1690879,2068,1578,88
2020-04-27,Kärnten,562089,301,250,13
2020-04-27,Burgenland,296010,269,183,6
2020-04-27,Oberösterreich,1495608,1723,1377,43
2020-04-28,Tirol,760105,2797,2457,105
2020-04-28,Österreich,8932664,12196,9518,559
2020-04-28,Wien,1920949,2112,1491,141
2020-04-28,Steiermark,1247077,1388,821,111
2020-04-28,Vorarlberg,399237,636,537,18
2020-04-28,Oberösterreich,1495608,1726,1401,45
2020-04-28,Niederösterreich,1690879,2076,1606,88
2020-04-28,Salzburg,560710,891,769,32
2020-04-28,Kärnten,562089,301,251,13
2020-04-28,Burgenland,296010,269,185,6
2020-04-29,Wien,1920949,2141,1521,142
2020-04-29,Vorarlberg,399237,636,545,18
2020-04-29,Tirol,760105,2802,2473,105
2020-04-29,Steiermark,1247077,1393,849,115
2020-04-29,Österreich,8932664,12256,9674,566
2020-04-29,Oberösterreich,1495608,1728,1426,46
2020-04-29,Niederösterreich,1690879,2093,1640,89
2020-04-29,Kärnten,562089,301,251,13
2020-04-29,Burgenland,296010,271,189,6
2020-04-29,Salzburg,560710,891,780,32
2020-04-30,Österreich,8932664,12310,9858,573
2020-04-30,Wien,1920949,2173,1544,147
2020-04-30,Vorarlberg,399237,637,560,19
2020-04-30,Tirol,760105,2805,2495,105
2020-04-30,Steiermark,1247077,1401,881,116
2020-04-30,Salzburg,560710,892,784,32
2020-04-30,Niederösterreich,1690879,2099,1690,89
2020-04-30,Kärnten,562089,301,256,13
2020-04-30,Burgenland,296010,273,193,6
2020-04-30,Oberösterreich,1495608,1729,1455,46
2020-05-01,Tirol,760105,2805,2502,106
2020-05-01,Wien,1920949,2197,1566,148
2020-05-01,Vorarlberg,399237,637,564,20
2020-05-01,Steiermark,1247077,1406,898,116
2020-05-01,Österreich,8932664,12347,9962,577
2020-05-01,Oberösterreich,1495608,1730,1483,46
2020-05-01,Burgenland,296010,273,194,6
2020-05-01,Salzburg,560710,892,788,33
2020-05-01,Niederösterreich,1690879,2106,1709,89
2020-05-01,Kärnten,562089,301,258,13
2020-05-02,Österreich,8932664,12375,10040,580
2020-05-02,Wien,1920949,2217,1586,149
2020-05-02,Vorarlberg,399237,638,567,20
2020-05-02,Steiermark,1247077,1408,910,116
2020-05-02,Tirol,760105,2807,2514,106
2020-05-02,Oberösterreich,1495608,1730,1495,46
2020-05-02,Niederösterreich,1690879,2107,1724,89
2020-05-02,Kärnten,562089,301,259,14
2020-05-02,Burgenland,296010,274,196,6
2020-05-02,Salzburg,560710,893,789,34
2020-05-03,Österreich,8932664,12387,10096,588
2020-05-03,Wien,1920949,2222,1595,151
2020-05-03,Vorarlberg,399237,638,568,20
2020-05-03,Tirol,760105,2809,2525,106
2020-05-03,Steiermark,1247077,1409,921,118
2020-05-03,Salzburg,560710,893,792,34
2020-05-03,Niederösterreich,1690879,2109,1738,91
2020-05-03,Kärnten,562089,301,260,14
2020-05-03,Burgenland,296010,274,198,8
2020-05-03,Oberösterreich,1495608,1732,1499,46
2020-05-04,Österreich,8932664,12417,10234,592
2020-05-04,Wien,1920949,2240,1617,151
2020-05-04,Vorarlberg,399237,638,576,21
2020-05-04,Tirol,760105,2812,2544,107
2020-05-04,Steiermark,1247077,1412,957,119
2020-05-04,Salzburg,560710,893,797,34
2020-05-04,Niederösterreich,1690879,2115,1766,92
2020-05-04,Kärnten,562089,301,263,14
2020-05-04,Burgenland,296010,274,201,8
2020-05-04,Oberösterreich,1495608,1732,1513,46
2020-05-05,Tirol,760105,2817,2558,108
2020-05-05,Wien,1920949,2270,1642,151
2020-05-05,Vorarlberg,399237,638,577,21
2020-05-05,Steiermark,1247077,1415,979,119
2020-05-05,Österreich,8932664,12471,10348,595
2020-05-05,Oberösterreich,1495608,1733,1536,46
2020-05-05,Burgenland,296010,275,206,8
2020-05-05,Salzburg,560710,894,800,34
2020-05-05,Niederösterreich,1690879,2127,1787,94
2020-05-05,Kärnten,562089,302,263,14
2020-05-06,Burgenland,296010,275,216,8
2020-05-06,Kärnten,562089,302,267,14
2020-05-06,Niederösterreich,1690879,2138,1812,95
2020-05-06,Oberösterreich,1495608,1735,1554,46
2020-05-06,Salzburg,560710,894,805,34
2020-05-06,Steiermark,1247077,1423,1000,119
2020-05-06,Tirol,760105,2820,2565,108
2020-05-06,Vorarlberg,399237,638,578,21
2020-05-06,Wien,1920949,2292,1656,157
2020-05-06,Österreich,8932664,12517,10453,602
2020-05-07,Österreich,8932664,12557,10561,605
2020-05-07,Wien,1920949,2315,1676,160
2020-05-07,Vorarlberg,399237,638,581,21
2020-05-07,Steiermark,1247077,1427,1023,119
2020-05-07,Tirol,760105,2822,2575,108
2020-05-07,Oberösterreich,1495608,1736,1571,46
2020-05-07,Burgenland,296010,275,221,8
2020-05-07,Salzburg,560710,894,806,34
2020-05-07,Niederösterreich,1690879,2148,1836,95
2020-05-07,Kärnten,562089,302,272,14
2020-05-08,Österreich,8932664,12606,10711,610
2020-05-08,Wien,1920949,2348,1730,163
2020-05-08,Vorarlberg,399237,638,582,21
2020-05-08,Steiermark,1247077,1432,1051,119
2020-05-08,Tirol,760105,2822,2594,108
2020-05-08,Oberösterreich,1495608,1737,1588,47
2020-05-08,Niederösterreich,1690879,2157,1853,95
2020-05-08,Kärnten,562089,302,274,14
2020-05-08,Burgenland,296010,276,226,8
2020-05-08,Salzburg,560710,894,813,35
2020-05-09,Österreich,8932664,12636,10777,617
2020-05-09,Wien,1920949,2353,1749,166
2020-05-09,Vorarlberg,399237,638,585,21
2020-05-09,Tirol,760105,2823,2600,108
2020-05-09,Steiermark,1247077,1449,1061,122
2020-05-09,Salzburg,560710,894,816,35
2020-05-09,Niederösterreich,1690879,2163,1866,96
2020-05-09,Burgenland,296010,276,227,8
2020-05-09,Oberösterreich,1495608,1738,1597,47
2020-05-09,Kärnten,562089,302,276,14
2020-05-10,Burgenland,296010,276,229,8
2020-05-10,Kärnten,562089,302,276,14
2020-05-10,Niederösterreich,1690879,2166,1869,97
2020-05-10,Oberösterreich,1495608,1739,1597,47
2020-05-10,Salzburg,560710,894,820,35
2020-05-10,Tirol,760105,2824,2601,108
2020-05-10,Vorarlberg,399237,638,586,21
2020-05-10,Wien,1920949,2363,1777,167
2020-05-10,Österreich,8932664,12651,10829,620
2020-05-10,Steiermark,1247077,1449,1074,123
2020-05-11,Österreich,8932664,12716,10914,623
2020-05-11,Steiermark,1247077,1450,1098,123
2020-05-11,Wien,1920949,2420,1804,168
2020-05-11,Vorarlberg,399237,638,588,21
2020-05-11,Tirol,760105,2824,2611,109
2020-05-11,Salzburg,560710,894,822,35
2020-05-11,Niederösterreich,1690879,2171,1877,97
2020-05-11,Kärnten,562089,303,277,14
2020-05-11,Burgenland,296010,277,236,8
2020-05-11,Oberösterreich,1495608,1739,1601,48
2020-05-12,Österreich,8932664,12754,10996,624
2020-05-12,Wien,1920949,2449,1838,168
2020-05-12,Vorarlberg,399237,638,591,21
2020-05-12,Tirol,760105,2826,2618,109
2020-05-12,Steiermark,1247077,1451,1106,123
2020-05-12,Salzburg,560710,894,826,35
2020-05-12,Niederösterreich,1690879,2177,1894,98
2020-05-12,Kärnten,562089,303,278,14
2020-05-12,Burgenland,296010,277,237,8
2020-05-12,Oberösterreich,1495608,1739,1608,48
2020-05-13,Tirol,760105,2828,2621,109
2020-05-13,Wien,1920949,2491,1863,169
2020-05-13,Vorarlberg,399237,638,591,21
2020-05-13,Steiermark,1247077,1451,1121,124
2020-05-13,Österreich,8932664,12806,11067,627
2020-05-13,Oberösterreich,1495608,1739,1610,48
2020-05-13,Burgenland,296010,277,243,8
2020-05-13,Salzburg,560710,894,830,36
2020-05-13,Niederösterreich,1690879,2185,1909,98
2020-05-13,Kärnten,562089,303,279,14
2020-05-14,Burgenland,296010,277,248,8
2020-05-14,Kärnten,562089,303,280,14
2020-05-14,Niederösterreich,1690879,2197,1921,99
2020-05-14,Oberösterreich,1495608,1739,1623,49
2020-05-14,Salzburg,560710,894,832,36
2020-05-14,Steiermark,1247077,1452,1127,124
2020-05-14,Tirol,760105,2832,2628,109
2020-05-14,Vorarlberg,399237,638,592,21
2020-05-14,Wien,1920949,2528,1885,170
2020-05-14,Österreich,8932664,12860,11136,630
2020-05-15,Österreich,8932664,12935,11199,630
2020-05-15,Wien,1920949,2583,1910,170
2020-05-15,Vorarlberg,399237,639,596,21
2020-05-15,Tirol,760105,2833,2634,109
2020-05-15,Steiermark,1247077,1454,1138,124
2020-05-15,Oberösterreich,1495608,1742,1628,49
2020-05-15,Niederösterreich,1690879,2209,1930,99
2020-05-15,Kärnten,562089,303,280,14
2020-05-15,Burgenland,296010,278,249,8
2020-05-15,Salzburg,560710,894,834,36
2020-05-16,Österreich,8932664,12950,11249,631
2020-05-16,Wien,1920949,2590,1929,170
2020-05-16,Vorarlberg,399237,640,596,21
2020-05-16,Tirol,760105,2833,2639,109
2020-05-16,Steiermark,1247077,1456,1158,124
2020-05-16,Salzburg,560710,894,835,36
2020-05-16,Niederösterreich,1690879,2213,1932,100
2020-05-16,Kärnten,562089,303,281,14
2020-05-16,Burgenland,296010,279,249,8
2020-05-16,Oberösterreich,1495608,1742,1630,49
2020-05-17,Österreich,8932664,12976,11274,632
2020-05-17,Wien,1920949,2606,1946,170
2020-05-17,Vorarlberg,399237,642,597,21
2020-05-17,Steiermark,1247077,1457,1159,124
2020-05-17,Tirol,760105,2835,2640,109
2020-05-17,Oberösterreich,1495608,1742,1630,49
2020-05-17,Burgenland,296010,280,249,8
2020-05-17,Salzburg,560710,894,835,36
2020-05-17,Niederösterreich,1690879,2217,1937,101
2020-05-17,Kärnten,562089,303,281,14
2020-05-18,Burgenland,296010,281,253,8
2020-05-18,Kärnten,562089,303,282,14
2020-05-18,Niederösterreich,1690879,2229,1948,101
2020-05-18,Oberösterreich,1495608,1743,1632,49
2020-05-18,Salzburg,560710,895,836,36
2020-05-18,Steiermark,1247077,1460,1164,127
2020-05-18,Tirol,760105,2836,2644,110
2020-05-18,Vorarlberg,399237,642,597,21
2020-05-18,Wien,1920949,2645,1965,170
2020-05-18,Österreich,8932664,13034,11321,636
2020-05-19,Österreich,8932664,13095,11387,637
2020-05-19,Wien,1920949,2675,1990,170
2020-05-19,Vorarlberg,399237,649,600,21
2020-05-19,Steiermark,1247077,1463,1177,127
2020-05-19,Tirol,760105,2839,2650,110
2020-05-19,Oberösterreich,1495608,1751,1634,49
2020-05-19,Burgenland,296010,281,253,8
2020-05-19,Salzburg,560710,897,837,37
2020-05-19,Niederösterreich,1690879,2237,1962,101
2020-05-19,Kärnten,562089,303,284,14
2020-05-20,Österreich,8932664,13125,11435,640
2020-05-20,Wien,1920949,2691,2015,170
2020-05-20,Vorarlberg,399237,649,600,21
2020-05-20,Steiermark,1247077,1466,1186,128
2020-05-20,Tirol,760105,2841,2651,111
2020-05-20,Oberösterreich,1495608,1753,1636,49
2020-05-20,Niederösterreich,1690879,2244,1969,102
2020-05-20,Kärnten,562089,303,284,14
2020-05-20,Burgenland,296010,281,254,8
2020-05-20,Salzburg,560710,897,840,37
2020-05-21,Österreich,8932664,13156,11486,643
2020-05-21,Wien,1920949,2710,2044,171
2020-05-21,Vorarlberg,399237,650,600,21
2020-05-21,Tirol,760105,2841,2652,111
2020-05-21,Steiermark,1247077,1466,1190,129
2020-05-21,Salzburg,560710,897,840,37
2020-05-21,Niederösterreich,1690879,2253,1983,103
2020-05-21,Burgenland,296010,282,254,8
2020-05-21,Oberösterreich,1495608,1754,1639,49
2020-05-21,Kärnten,562089,303,284,14
2020-05-22,Burgenland,296010,282,254,8
2020-05-22,Kärnten,562089,303,284,14
2020-05-22,Niederösterreich,1690879,2255,1994,103
2020-05-22,Oberösterreich,1495608,1756,1643,49
2020-05-22,Salzburg,560710,897,841,37
2020-05-22,Steiermark,1247077,1469,1199,130
2020-05-22,Tirol,760105,2842,2654,112
2020-05-22,Vorarlberg,399237,651,601,21
2020-05-22,Wien,1920949,2729,2064,173
2020-05-22,Österreich,8932664,13184,11534,647
2020-05-23,Tirol,760105,2843,2655,112
2020-05-23,Österreich,8932664,13208,11580,648
2020-05-23,Wien,1920949,2748,2093,174
2020-05-23,Vorarlberg,399237,651,601,21
2020-05-23,Steiermark,1247077,1469,1203,130
2020-05-23,Oberösterreich,1495608,1756,1644,49
2020-05-23,Niederösterreich,1690879,2259,2002,103
2020-05-23,Kärnten,562089,303,285,14
2020-05-23,Burgenland,296010,282,255,8
2020-05-23,Salzburg,560710,897,842,37
2020-05-24,Salzburg,560710,898,842,37
2020-05-24,Burgenland,296010,283,257,8
2020-05-24,Kärnten,562089,304,286,14
2020-05-24,Niederösterreich,1690879,2268,2009,103
2020-05-24,Oberösterreich,1495608,1757,1644,50
2020-05-24,Steiermark,1247077,1470,1207,130
2020-05-24,Tirol,760105,2843,2656,112
2020-05-24,Vorarlberg,399237,651,601,21
2020-05-24,Wien,1920949,2765,2114,174
2020-05-24,Österreich,8932664,13239,11616,649
2020-05-25,Tirol,760105,2843,2659,113
2020-05-25,Steiermark,1247077,1470,1212,130
2020-05-25,Wien,1920949,2785,2140,175
2020-05-25,Vorarlberg,399237,651,601,21
2020-05-25,Österreich,8932664,13264,11670,651
2020-05-25,Salzburg,560710,898,842,37
2020-05-25,Niederösterreich,1690879,2272,2022,103
2020-05-25,Burgenland,296010,283,258,8
2020-05-25,Oberösterreich,1495608,1757,1650,50
2020-05-25,Kärnten,562089,305,286,14
2020-05-26,Burgenland,296010,283,259,8
2020-05-26,Kärnten,562089,306,286,14
2020-05-26,Niederösterreich,1690879,2276,2036,104
2020-05-26,Oberösterreich,1495608,1757,1651,52
2020-05-26,Salzburg,560710,898,842,37
2020-05-26,Tirol,760105,2843,2661,113
2020-05-26,Vorarlberg,399237,651,601,21
2020-05-26,Wien,1920949,2802,2194,176
2020-05-26,Österreich,8932664,13286,11753,655
2020-05-26,Steiermark,1247077,1470,1223,130
2020-05-27,Österreich,8932664,13336,11825,656
2020-05-27,Steiermark,1247077,1470,1227,131
2020-05-27,Wien,1920949,2839,2233,176
2020-05-27,Vorarlberg,399237,651,602,21
2020-05-27,Tirol,760105,2843,2667,113
2020-05-27,Salzburg,560710,899,842,37
2020-05-27,Niederösterreich,1690879,2287,2049,104
2020-05-27,Kärnten,562089,307,286,14
2020-05-27,Burgenland,296010,283,262,8
2020-05-27,Oberösterreich,1495608,1757,1657,52
2020-05-28,Österreich,8932664,13355,11901,657
2020-05-28,Wien,1920949,2851,2290,177
2020-05-28,Vorarlberg,399237,652,604,21
2020-05-28,Tirol,760105,2844,2673,113
2020-05-28,Steiermark,1247077,1470,1228,131
2020-05-28,Salzburg,560710,900,843,37
2020-05-28,Niederösterreich,1690879,2288,2057,104
2020-05-28,Kärnten,562089,307,287,14
2020-05-28,Burgenland,296010,284,262,8
2020-05-28,Oberösterreich,1495608,1759,1657,52
2020-05-29,Tirol,760105,2844,2674,113
2020-05-29,Wien,1920949,2890,2326,177
2020-05-29,Vorarlberg,399237,652,604,21
2020-05-29,Steiermark,1247077,1471,1231,133
2020-05-29,Österreich,8932664,13397,11957,659
2020-05-29,Oberösterreich,1495608,1759,1660,52
2020-05-29,Burgenland,296010,284,263,8
2020-05-29,Salzburg,560710,900,843,37
2020-05-29,Niederösterreich,1690879,2290,2069,104
2020-05-29,Kärnten,562089,307,287,14
2020-05-30,Burgenland,296010,285,264,8
2020-05-30,Kärnten,562089,307,287,14
2020-05-30,Niederösterreich,1690879,2291,2074,104
2020-05-30,Oberösterreich,1495608,1760,1661,52
2020-05-30,Salzburg,560710,900,843,37
2020-05-30,Steiermark,1247077,1471,1234,133
2020-05-30,Tirol,760105,2844,2675,113
2020-05-30,Vorarlberg,399237,653,604,21
2020-05-30,Wien,1920949,2918,2346,177
2020-05-30,Österreich,8932664,13429,11988,659
2020-05-31,Österreich,8932664,13434,12020,663
2020-05-31,Wien,1920949,2922,2371,177
2020-05-31,Vorarlberg,399237,653,606,21
2020-05-31,Salzburg,560710,900,844,37
2020-05-31,Tirol,760105,2844,2675,113
2020-05-31,Steiermark,1247077,1471,1235,133
2020-05-31,Niederösterreich,1690879,2291,2076,107
2020-05-31,Kärnten,562089,307,287,14
2020-05-31,Burgenland,296010,285,265,8
2020-05-31,Oberösterreich,1495608,1761,1661,53
2020-06-01,Österreich,8932664,13453,12052,664
2020-06-01,Wien,1920949,2936,2392,177
2020-06-01,Vorarlberg,399237,653,609,21
2020-06-01,Tirol,760105,2845,2676,113
2020-06-01,Steiermark,1247077,1472,1236,133
2020-06-01,Salzburg,560710,900,844,37
2020-06-01,Niederösterreich,1690879,2293,2080,107
2020-06-01,Kärnten,562089,307,287,14
2020-06-01,Burgenland,296010,285,266,8
2020-06-01,Oberösterreich,1495608,1762,1662,54
2020-06-02,Österreich,8932664,13469,12119,667
2020-06-02,Wien,1920949,2947,2423,179
2020-06-02,Vorarlberg,399237,655,610,21
2020-06-02,Tirol,760105,2845,2679,114
2020-06-02,Steiermark,1247077,1472,1243,133
2020-06-02,Oberösterreich,1495608,1762,1664,54
2020-06-02,Burgenland,296010,285,266,8
2020-06-02,Salzburg,560710,900,846,37
2020-06-02,Niederösterreich,1690879,2295,2100,107
2020-06-02,Kärnten,562089,308,288,14
2020-06-03,Österreich,8932664,13522,12155,670
2020-06-03,Wien,1920949,2989,2442,181
2020-06-03,Vorarlberg,399237,655,611,21
2020-06-03,Steiermark,1247077,1474,1248,133
2020-06-03,Tirol,760105,2849,2680,114
2020-06-03,Oberösterreich,1495608,1766,1667,54
2020-06-03,Niederösterreich,1690879,2296,2106,108
2020-06-03,Kärnten,562089,308,288,14
2020-06-03,Burgenland,296010,285,266,8
2020-06-03,Salzburg,560710,900,847,37
2020-06-04,Österreich,8932664,13539,12202,673
2020-06-04,Wien,1920949,2997,2471,181
2020-06-04,Vorarlberg,399237,658,614,21
2020-06-04,Tirol,760105,2850,2680,114
2020-06-04,Steiermark,1247077,1475,1254,135
2020-06-04,Salzburg,560710,901,847,37
2020-06-04,Niederösterreich,1690879,2299,2110,109
2020-06-04,Kärnten,562089,308,288,14
2020-06-04,Burgenland,296010,285,267,8
2020-06-04,Oberösterreich,1495608,1766,1671,54
2020-06-05,Österreich,8932664,13605,12229,675
2020-06-05,Wien,1920949,3043,2484,182
2020-06-05,Vorarlberg,399237,659,614,21
2020-06-05,Tirol,760105,2850,2683,115
2020-06-05,Steiermark,1247077,1476,1259,135
2020-06-05,Salzburg,560710,901,847,37
2020-06-05,Niederösterreich,1690879,2306,2114,109
2020-06-05,Kärnten,562089,308,288,14
2020-06-05,Burgenland,296010,285,267,8
2020-06-05,Oberösterreich,1495608,1777,1673,54
2020-06-06,Österreich,8932664,13636,12252,676
2020-06-06,Wien,1920949,3068,2493,182
2020-06-06,Vorarlberg,399237,659,614,22
2020-06-06,Steiermark,1247077,1476,1267,135
2020-06-06,Tirol,760105,2850,2686,115
2020-06-06,Oberösterreich,1495608,1780,1674,54
2020-06-06,Burgenland,296010,285,267,8
2020-06-06,Salzburg,560710,901,847,37
2020-06-06,Niederösterreich,1690879,2309,2116,109
2020-06-06,Kärnten,562089,308,288,14
2020-06-07,Burgenland,296010,285,267,8
2020-06-07,Kärnten,562089,308,289,14
2020-06-07,Niederösterreich,1690879,2311,2117,109
2020-06-07,Oberösterreich,1495608,1781,1675,54
2020-06-07,Salzburg,560710,901,847,37
2020-06-07,Steiermark,1247077,1476,1267,135
2020-06-07,Tirol,760105,2850,2686,116
2020-06-07,Vorarlberg,399237,660,615,22
2020-06-07,Wien,1920949,3089,2516,182
2020-06-07,Österreich,8932664,13661,12279,677
2020-06-08,Österreich,8932664,13685,12331,680
2020-06-08,Wien,1920949,3105,2538,182
2020-06-08,Vorarlberg,399237,660,615,22
2020-06-08,Tirol,760105,2851,2687,117
2020-06-08,Steiermark,1247077,1476,1282,135
2020-06-08,Oberösterreich,1495608,1782,1676,56
2020-06-08,Niederösterreich,1690879,2317,2126,109
2020-06-08,Kärnten,562089,308,291,14
2020-06-08,Burgenland,296010,285,268,8
2020-06-08,Salzburg,560710,901,848,37
2020-06-09,Österreich,8932664,13700,12360,682
2020-06-09,Wien,1920949,3111,2560,184
2020-06-09,Vorarlberg,399237,661,615,22
2020-06-09,Tirol,760105,2852,2689,117
2020-06-09,Steiermark,1247077,1477,1282,135
2020-06-09,Salzburg,560710,902,848,37
2020-06-09,Niederösterreich,1690879,2318,2129,109
2020-06-09,Kärnten,562089,308,291,14
2020-06-09,Burgenland,296010,285,269,8
2020-06-09,Oberösterreich,1495608,1786,1677,56
2020-06-10,Österreich,8932664,13734,12395,684
2020-06-10,Wien,1920949,3134,2585,186
2020-06-10,Vorarlberg,399237,661,616,22
2020-06-10,Steiermark,1247077,1477,1284,135
2020-06-10,Tirol,760105,2852,2690,117
2020-06-10,Oberösterreich,1495608,1795,1677,56
2020-06-10,Burgenland,296010,285,269,8
2020-06-10,Salzburg,560710,902,849,37
2020-06-10,Niederösterreich,1690879,2320,2134,109
2020-06-10,Kärnten,562089,308,291,14
2020-06-11,Burgenland,296010,285,269,8
2020-06-11,Kärnten,562089,308,291,14
2020-06-11,Niederösterreich,1690879,2326,2135,109
2020-06-11,Oberösterreich,1495608,1795,1678,56
2020-06-11,Salzburg,560710,902,849,37
2020-06-11,Steiermark,1247077,1477,1285,135
2020-06-11,Tirol,760105,2852,2691,117
2020-06-11,Vorarlberg,399237,661,617,22
2020-06-11,Wien,1920949,3150,2609,187
2020-06-11,Österreich,8932664,13756,12424,685
2020-06-12,Österreich,8932664,13793,12451,687
2020-06-12,Wien,1920949,3173,2631,187
2020-06-12,Vorarlberg,399237,661,618,22
2020-06-12,Steiermark,1247077,1477,1286,135
2020-06-12,Tirol,760105,2852,2691,118
2020-06-12,Oberösterreich,1495608,1797,1678,56
2020-06-12,Burgenland,296010,285,269,8
2020-06-12,Salzburg,560710,902,849,37
2020-06-12,Niederösterreich,1690879,2338,2138,110
2020-06-12,Kärnten,562089,308,291,14
2020-06-13,Österreich,8932664,13815,12476,688
2020-06-13,Wien,1920949,3190,2651,188
2020-06-13,Vorarlberg,399237,661,618,22
2020-06-13,Steiermark,1247077,1477,1289,135
2020-06-13,Tirol,760105,2852,2692,118
2020-06-13,Oberösterreich,1495608,1797,1678,56
2020-06-13,Niederösterreich,1690879,2343,2139,110
2020-06-13,Kärnten,562089,308,291,14
2020-06-13,Burgenland,296010,285,269,8
2020-06-13,Salzburg,560710,902,849,37
2020-06-14,Österreich,8932664,13833,12493,693
2020-06-14,Wien,1920949,3204,2664,191
2020-06-14,Vorarlberg,399237,661,619,22
2020-06-14,Tirol,760105,2853,2692,118
2020-06-14,Steiermark,1247077,1477,1289,136
2020-06-14,Salzburg,560710,902,849,38
2020-06-14,Niederösterreich,1690879,2345,2141,110
2020-06-14,Burgenland,296010,285,269,8
2020-06-14,Oberösterreich,1495608,1797,1679,56
2020-06-14,Kärnten,562089,309,291,14
2020-06-15,Burgenland,296010,285,269,8
2020-06-15,Kärnten,562089,309,291,14
2020-06-15,Niederösterreich,1690879,2350,2144,111
2020-06-15,Oberösterreich,1495608,1797,1679,56
2020-06-15,Salzburg,560710,902,849,38
2020-06-15,Steiermark,1247077,1480,1291,136
2020-06-15,Tirol,760105,2853,2693,118
2020-06-15,Vorarlberg,399237,661,619,22
2020-06-15,Wien,1920949,3249,2690,195
2020-06-15,Österreich,8932664,13886,12525,698
2020-06-16,Tirol,760105,2853,2693,118
2020-06-16,Österreich,8932664,13905,12548,701
2020-06-16,Wien,1920949,3259,2706,197
2020-06-16,Vorarlberg,399237,661,619,22
2020-06-16,Steiermark,1247077,1480,1291,136
2020-06-16,Salzburg,560710,904,850,39
2020-06-16,Oberösterreich,1495608,1798,1682,56
2020-06-16,Niederösterreich,1690879,2355,2146,111
